record_key,title,applicant,application_no,publication_no,registration_no,status,application_year,publication_year,registration_year,ipc_codes,cpc_codes,tech_keyword_hits,applicant_matched,is_registered,is_expired_or_dead,patent_rank_score,source_file,source_row
"1020060073564|1007416730000|1-메톡시-2,2,6,6-테트라메틸-헵탄-3,5-디온의 제조방법|솔브레인홀딩스 주식회사","1-메톡시-2,2,6,6-테트라메틸-헵탄-3,5-디온의 제조방법",솔브레인홀딩스 주식회사,1020060073564,,1007416730000,소멸,2006,2007,2007,C07C; B01J,,,True,True,True,36.0,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,28
1020090111136|1011121600000|디지털 위성 방송 중계 장치|(주)솔브레인,디지털 위성 방송 중계 장치,(주)솔브레인,1020090111136,1020100062915,1011121600000,소멸,2009,2010,2012,H04H; H04N,,,True,True,True,36.0,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,86
"1020070124809||보호막용 열경화성 조성물, 경화물, TFT 액티브매트릭스 기판, 및 액정 표시 장치|미쓰비시 가가꾸 가부시키가이샤|솔브레인홀딩스 주식회사","보호막용 열경화성 조성물, 경화물, TFT 액티브매트릭스 기판, 및 액정 표시 장치",미쓰비시 가가꾸 가부시키가이샤|솔브레인홀딩스 주식회사,1020070124809,1020080053199,,취하,2007,2008,,C08L; C08K; C08J; G02F,,기판,True,False,True,32.0,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,73
1020010018352||투명도전막의 선택적 에칭액 조성물|솔브레인홀딩스 주식회사,투명도전막의 선택적 에칭액 조성물,솔브레인홀딩스 주식회사,1020010018352,1020020078582,,거절,2001,2002,,C04B; C09K,,수율; 공정,True,False,True,32.0,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,74
1020200046599||폴리하이드록시스테아르산으로 표면개질된 세륨옥사이드 입자를 포함하는 자외선 차단제 조성물 및 이의 제조방법|솔브레인 주식회사,폴리하이드록시스테아르산으로 표면개질된 세륨옥사이드 입자를 포함하는 자외선 차단제 조성물 및 이의 제조방법,솔브레인 주식회사,1020200046599,1020210036783,,거절,2020,2021,,A61K; A61Q; C01F,,,True,False,True,31.5,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,53
1020160144765||가이드 핀 완충부를 구비하는 이방 도전성 시트|솔브레인멤시스(주),가이드 핀 완충부를 구비하는 이방 도전성 시트,솔브레인멤시스(주),1020160144765,1020180049426,,포기,2016,2018,,G01R,,기판,True,False,True,31.5,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,75
1020160052683||산화 그래핀 제조 공정|솔브레인홀딩스 주식회사,산화 그래핀 제조 공정,솔브레인홀딩스 주식회사,1020160052683,1020160128927,,거절,2016,2016,,C01B,,공정,True,False,True,31.5,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,76
1020160144764||이방 도전성 시트|솔브레인멤시스(주),이방 도전성 시트,솔브레인멤시스(주),1020160144764,1020180049425,,포기,2016,2018,,G01R,,기판,True,False,True,31.5,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,88
1020160144762||테스트 하중을 수평방향으로 분산시키는 기능을 구비하는 이방 도전성 시트|솔브레인멤시스(주),테스트 하중을 수평방향으로 분산시키는 기능을 구비하는 이방 도전성 시트,솔브레인멤시스(주),1020160144762,1020180049424,,거절,2016,2018,,G01R,,테스트,True,False,True,31.5,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,89
1020040003813||아민-알란계 화합물 보관 용기 및 그 제조방법|솔브레인홀딩스 주식회사,아민-알란계 화합물 보관 용기 및 그 제조방법,솔브레인홀딩스 주식회사,1020040003813,1020050076024,,거절,2004,2005,,B65D,,공정; 반도체,True,False,True,30.5,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,83
