query_applicant,index_no,register_status,invention_title,ipc_number,register_number,register_date,application_number,application_date,open_number,open_date,publication_number,publication_date,abstract,drawing,big_drawing,applicant_name
LTC,66,소멸,핀 고정형 풀림방지 너트 및 그 제조방법,F16B 39/04|F16B 37/00,1021084290000,20200429,1020180137189,20181109,,,,20200511,"핀 고정형 풀림방지 너트가 개시된다. 본 발명에 의한 핀 고정형 풀림방지 너트는 볼트의 몸체 외주면에 형성된 나사산에 체결되는 너트부; 및 상기 너트부가 상기 볼트에 체결된 상태를 유지시키기 위하여 상기 너트부의 상면에 상기 너트부와 일체로 일정 높이 돌출되어 형성되고 벽면 일부가 절개되어 절개공이 구비된 링형상의 돌출부재와, 상기 돌출부재에 형성된 상기 절개공을 통해 삽입되되 단부가 상기 너트부와 볼트 몸체의 나사산 틈으로 삽입되어 상기 너트부의 회전을 방지하는 핀부재를 포함하는 풀림방지부;를 구비한다.",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cf6b523f24c541cb96be174924b1f31040dcdd1c7e5044ed1223042bafc5a494ee06605921d55eb91f28ecece62ee0e3558b82da87539c5936,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=2ba38663aa11ff0f6ca91af6061a2e006c8605181a67c4214de022567864b4ae2717d359c13a10a20150614d0829a244387ef51f4e426a95cbcdda051c49cf0f4bb6a52b955262a4,주식회사 코어볼트
LTC,67,소멸,너트 풀림방지 장치,F16B 39/04|F16B 37/08,1021037530000,20200417,1020200041304,20200406,,,,20200424,"본 발명은 너트 풀림방지 장치에 관한 것으로, 볼트를 수용하는 중공 및 측면에 원형의 관통공을 형성하는 풀림방지 본체, 상기 관통공을 관통하여 상기 풀림방지 본체의 내부에서 나선을 형성하고 상기 볼트의 삽입 방향으로 갈수록 직경을 감소시켜 상기 볼트에 대한 조임 결합력을 강화시키는 스프링 및 상기 중공과 연장되어 형성되고 상기 볼트와의 추가적인 결합력을 제공하는 나사산을 포함하고, 상기 풀림방지 본체는 상기 스프링의 길이에 따라 상기 스프링이 상기 풀림방지 본체의 내부에 배치될 수 있는 높이로 구성되고, 상기 스프링 말단과 결합되고 상기 관통공에서 상기 볼트의 삽입 반대 방향으로 배치되어 상기 스프링을 고정시킬 수 있도록 상기 스프링 모양에 외접하는 원형의 형상으로 형성되고 상기 관통공의 위치와 반대 방향으로 형성되는 다른 관통공을 포함하고, 상기 스프링은 상기 관통공에 삽입되고 상기 다른 관통공에 밀폐 고정되며 상기 풀림방지 본체의 관통공에 돌출된 일단을 가압하여 해당 부위의 직경을 증가시킴으로써 상기 볼트에 대한 조임 결합력을 약화시키고, 상기 나사산은 상기 스프링의 직경이 감소되는 방향에 형성되어 상기 스프링에 의해 강화되는 조임 결합력을 보강하는 것을 특징으로 한다.",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cf25e3e07ae38103dd44630ab4e2496f412d19efd7003d62531bd731bbcf90b12566bb711b219f505ef8ea7930a33392acaa51f5ecc00c6570,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=2ba38663aa11ff0f6ca91af6061a2e00d0c1d95bdf26f35c37c5f222c114303c1ce2ef93bb4108bff052e997f0e015228d10a68c9854cb62383d852bb3b5ca305920e289f3d9a657,주식회사 코어볼트
LTC,68,소멸,루프탑 텐트 팝업 장치,E04H 15/06|B60P 3/34|B60P 3/38,1021032270000,20200416,1020190088173,20190722,,,,20200423,"루프탑 텐트 팝업 장치가 소개된다. 이를 위해 본 발명은 하부프레임; 상기 하부프레임으로부터 승하강되면서 선택적으로 개폐되는 상부프레임; 상기 하부프레임의 중앙에 구비되어 정역방향으로 회전 가능한 중앙회전축; 상기 중앙회전축에 설치되어 상기 중앙회전축의 회전에 의한 회전력을 전달하는 구동기어부; 상기 중앙회전축과 직교하는 방향으로 상기 구동기어부에 연결되어 상기 구동기어부의 작동에 따른 회전력이 전달되는 수평스크류바; 상기 수평스크류바에 체결되어 상기 수평스크류바의 회전에 따라 상기 수평스크류바 상에서 동일한 거리만큼 이동하는 이동부재; 및 하단이 상기 이동부재에 연결되고, 그 상단은 상기 상부프레임의 일지점에 결합되어 상기 이동부재의 이동에 따라 상기 상부프레임을 승강시키는 승강이동바;를 포함한다.",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cf49227396bac5c313ca23607d69d2c26cc873f8df7874a7437e92b9d56550cb5113554cd5ce84761cb8c74810bc96ac6b4430262aac68e98b,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=2ba38663aa11ff0f6ca91af6061a2e00a6898876165e2d312c0b08beae06b91cc405c37d6f8a7e0fe54a3bdd9704ed68b2ab0c4dd184ac9a7bfbe57974343d29daea759699c8c14f,주식회사 코어볼트
LTC,69,포기,독립형 태양광 LED 가로등 및 그 LED 가로등 제어를 위한 컨버터 장치,H05B 45/38|H05B 45/375|H05B 45/392|F21S 9/03|H02M 3/04|F21W 131/103,,,1020140030029,20140314,1020150107314,20150923,,,"본 발명은 독립형 태양광 LED가로등 및 그 LED가로등 제어를 위한 컨버터 장치에 관한 것으로, 보다 구체적으로는 하나의 컨버터 장치로 태양광 발전전력을 배터리에 충전하고 배터리에 충전된 충전전력을 LED에 공급하여 구동할 수 있는 독립형 태양광 LED가로등 및 그 LED가로등 제어를 위한 컨버터 장치에 관한 것이다.",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cf8c7bf3351b40cb0b8c45029e9c95b12490be2fed206bb5e1d9f62eb5f7aedf588759d705fd15ba73992c636968ba063151acb2926e3e3bb7,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=2ba38663aa11ff0f6ca91af6061a2e00818daadea9ae69b6b1716f110fdfe4a14835c209e2dc349beafc699083120518491c553c574cf00a74738e026fcfee7e4bc3bd148fc92373,주식회사 이엘티
LTC,70,소멸,너트 풀림방지 장치,F16B 39/38|F16B 39/32|F16B 37/14,1020876320000,20200305,1020190043889,20190415,,,,20200311,"볼트의 몸체 외주면에 형성된 나사산에 체결되는 너트의 풀림을 방지하는 너트 풀림방지 장치가 개시된다. 본 발명에 의한 너트 풀림방지 장치는 상기 볼트 몸체의 나사산을 따라 회전하는 스프링; 상기 너트 및 상기 스프링을 덮는 캡부재; 및 판면이 절곡 형성되되, 삽입공을 구비하는 판스프링;을 구비한다. 이때, 상기 스프링은 일측 단부에 상기 볼트 몸체 나사산의 직경보다 큰 직경을 갖도록 형성되며, 설치시 상기 너트의 일면에 접촉하는 자유단을 구비하되, 타측 단부에는 외측 방향으로 절곡된 고정단을 구비하며, 상기 캡부재는 상기 너트 및 상기 스프링이 삽입되는 부위의 타측으로 상기 외면 일측이 절개되어 형성된 개구면; 및 상기 개구면으로부터 소정 깊이 함몰 형성된 실장홈;을 구비한다.",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cfee5a6ace950f1b59c85e98a4647718337b503cc7d902cd64aa6394fc3f0ed1d01f8d42009a0f4efbd5e27084283691c29d3ee0c967939617,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=2ba38663aa11ff0f6ca91af6061a2e009586ccefcdd746842895c0822f1bf44a7b563b338000d2679ce502ad217f178b7efb854a7bebaf8075887015abaa7720495e75501c08022c,주식회사 코어볼트
LTC,71,소멸,옥외 설치형 공기청정시스템,F24F 8/133|F24F 13/08|F24F 11/70|B01D 47/06,1020852980000,20200228,1020190063194,20190529,,,,20200305,"옥외 설치형 공기청정시스템이 개시된다. 본 발명은 미세먼지를 포함한 외부공기를 흡입하는 다수의 터보팬과; 상기 터보팬의 하단에 수직으로 연장형성되어 외부공기를 강제로 하강시키는 에어가이드와; 외부로부터 상부 급수라인을 통해 급수되는 고압의 물을 미스트로 분사하여 외부공기에 포함된 미세먼지를 흡착하여 제거하는 미스트 분사부와; 미세먼지가 흡착된 미스트는 하부로 낙하되도록 하면서 미스트 분사부에 의해 정화된 공기는 외부로 배출시키는 토출루버로 구성됨으로써, 미세먼지가 나쁠 때 집중적으로 가동하여 도심지의 공기질 악화를 최소화하고 워터필터 방식으로 미세먼지를 제거하므로 유지보수가 간편하며 내부 청소를 자동으로 수행하도록 하는 효과가 있다.",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cfd700e287870b079035875de579d35e270556172763a351552052cea428f4734ffe966a729401118ab214c8933c7b3da73d298c595b92e80a,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=2ba38663aa11ff0f6ca91af6061a2e000ffe15422db80ea8c1b42f8255aae5f2003bc8709e39cf20b085247610bb5f76fce26fc643476ef2e0ae100d765b90e0d89867bb149bcea8,주식회사 코어볼트
LTC,72,등록,번들러장치,B65B 11/10|B65B 53/02|B65B 35/56|B65B 35/40,1026062560000,20231121,1020230095798,20230724,,,,20231129,"본 발명은 복수개의 제품을 1열로 연속되게 배열하여 이동시키는 제 1 컨베이어장치(100); 상기 제 1 컨베이어장치(100)와 평행하게 배치되고, 상기 복수개의 제품을 2열로 배열하여 이동시키는 제 2 컨베이어장치(200); 상기 제 1 컨베이어장치(100)의 배치된 복수개의 제품을 상기 제 2 컨베이어장치(200)로 동시에 밀어서 이동시키고, 상기 제 1 컨베이어장치(100)에 상기 복수개의 제품을 반복이동시켜 패키지그룹(1)으로 형성시키는 제 1 푸시장치(300); 상기 제 2 컨베이어장치(200)의 이동방향과 교차되게 배치되고, 상기 패키지그룹(1)의 외측면을 포장재로 감싸 프리번들패키지(2)를 형성시키는 패키지장치(700); 상기 제 2 컨베이어장치(200)에 배치되고, 상기 제 2 컨베이어장치(200)를 따라 이동되느 패키지그룹(1)을 상기 패키지장치(700)로 밀어 이동시키는 제 2 푸시장치(600); 상기 패키지장치(700)에서 밀려 이동된 프리번들패키지(2)를 열처리하여 상기 포장재가 상기 패키지그룹(1)의 외측면에 밀착되게 하여 번들패키지를 형성시키는 열처리장치(800);를 포함하는 번들러장치를 제공한다. 본 발명은 일렬로 이동되는 복수개의 제품을 제 1 푸시장치를 수평방향으로 밀어 이동시킴으로써 복수개의 열로 배열할 수 있고, 패키지장치를 통해 필름으로 감싼 후 열처리장치를 통...(이하생략)",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cf634ea8a5a193079efbcf786c4863992d25c6d6d1471da9114148ae0f6681daa8ac0f4837bc2a9619adc910f2c3ee316654298fdec2e25ac9,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c93ab0b42bc0909636406a7a0f27373d4bd4a3dbba175527cf970f0a3bb37ebe3ee8d4c486b26a59bd046ac7807e03e0e63b73b730b7a562752,주식회사 에이엘티
LTC,73,거절,미세플라스틱 및 마그네슘이 제거된 소금의 생산장치,C01D 3/06|A23L 27/40|C01D 3/16|B03B 5/48|B03B 5/28|B07C 5/342|B01D 65/02|B03C 1/02|C02F 1/44|B01D 61/14,,,1020210082437,20210624,1020220048422,20220419,,,"본 발명은 미세플라스틱 및 마그네슘이 제거된 소금의 생산장치에 관한 것으로, 염전에서 생산된 천일염을 공급하기 위한 공급호퍼; 상기 공급호퍼로부터 공급된 천일염을 Mg가 제거된 세척간수를 이용하여 상기 천일염의 표면에 흡착된 Mg를 세척하기 위한 Mg 세척조; 상기 Mg가 세척된 천일염에서 비중을 이용한 비중선별을 통해 미세플라스틱을 제거하기 위한 분리조; 및 상기 분리조를 통해 미세플라스틱이 제거된 천일염에 포함된 수분을 제거하기 위한 탈수기를 포함하는 것을 특징으로 한다.",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cf5b51c75a2c9fe8627aa8f7df81399aba44310857b5d47ee102824e7a53f71f2bd7c166615236a8b4133b113007cfdea1310e6e19163e0e53,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c936be371b0f0094b85cbb5c2780d368e51142a8cdef9fc352543ae7865effd0f4bedfa32100c22b6bba4fa141bee9e9ea32a6e27ceb0a04765,에코솔트 주식회사
LTC,74,소멸,트레일러 장착형 복포 장치,B60P 7/04|B60J 5/12|F16H 7/04|B60R 16/033|B60K 16/00|H02S 40/22|G06K 7/10,1020396480000,20191028,1020190042174,20190410,,,,20191101,"본 발명에 따른 트레일러 장착형 복포 장치는, 트레일러의 화물 운송구로 사용되는 팔레트(10) 상에 착탈 가능하게 결합되는 랙 프레임 모듈(100); 및상기 랙 프레임 모듈(100)에 접힘 동작이 가능하게 결합되는 천막 프레임 모듈(200);을 포함하고, 상기 랙 프레임 모듈(100)은, 상기 팔레트를 둘러싸도록 사각 형상으로 배치되는 레일 프레임(110), 상기 레일 프레임(110)을 구성하는 한쌍의 사이드 프레임(111) 내부 상에 배치된 상태에서 운동하는 알미늄 프로파일 레일(120), 상기 사이드 프레임(111) 내에서 상기 알미늄 프로파일 레일(120)의 상하 부분 상에 접촉 배치되는 복수의 프레임 롤러(130), 상기 알미늄 프로파일 레일(120)에 동력 전달 가능하도록 하기 위하여 상기 레일 프레임(110) 상에서 폐루프 상태로 배치되는 와이어 로프(140), 및 상기 와이어 로프(140)에 구동 풀리를 통해 동력 공급을 수행하는 구동 모듈(150);을 포함하고, 상기 천막 프레임 모듈(200)의 접힘 동작 후에, 상기 구동 모듈(150)을 통해 상기 알미늄 프로파일 레일(120) 중 접혀진 상태의 천막 프레임 모듈(200)이 안착된 영역을 상기 팔레트의 외측으로 이동 배치하는 것을 특징으로 한다.",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cfc25c252d8bef54bbe280e6abfa3dba1bc1204200ea9201ce867cd826ba069e6178611243ae7ca20484a359110aa49bb6a3e826216cc4abe7,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=2ba38663aa11ff0f6ca91af6061a2e0036d804b5761c910c5539cc007436ac12acab4b5f2aee4f7855a1186be4c22ac3d0584ea5bc81b6bb2d283dbff99b70cd5809e08efc818b89,주식회사 코엘트
LTC,75,등록,전자파 차폐 시트 및 그 제조방법,H05K 9/00|H01Q 17/00,1025721460000,20230824,1020210102012,20210803,1020230020207,20230210,,20230830,"투명도(시인성) 유지와 전자파 차폐 성능의 향상이라는 두 가지 조건을 만족하는 전자파 차폐 시트 및 제조방법에 관한 발명이다. 본 발명의 한 특징에 따르면, 빛이 투과할 수 있는 투명 시트; 및 투명 시트 위에 선으로 정의되는 도전성 금속 패턴을 포함하는 전자파 차폐 시트가 제공된다. 여기서, 상기 도전성 금속 패턴은 동일한 형상의 도형이 행(row)으로 일부 중첩되도록 배열되는 제1행, 제2행, ..., 및 제N행을 포함할 수 있다. 또한 상기 제1행, 제2행, ..., 및 제N행은 열(column)로 일부 중첩되도록 배열될 수 있다.",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cf91f9be395e1be9d2c5aa1cc8abe5e795fabce8fd174fdb459c1d1e3d4b7183c02f37827a80b1de03a92e02b94d889e25612e5d687758cfae,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c9325cc615992baa53f164e2f5fd2b88f2e478956388b05e1698caf1aea23e7a41800b91d3519f41b98e51fba707398e5d6d1dbe8fd117ccf2e,주식회사 볼트크리에이션
LTC,76,등록,소화필름을 구비한 배터리모듈,H01M 10/42|H01M 50/204|H01M 50/502|A62C 3/16|A62C 35/00|A62D 1/00|C08L 23/06|C08K 3/26|C08J 5/18,1025561070000,20230711,1020230030302,20230308,,,,20230718,"본 발명은 소화필름을 구비한 배터리모듈에 관한 것으로, 베이스 플레이트와; 연이어 배열된 복수 개의 하부 지지대와; 상기 하부 지지대의 제 1 소켓부에 하단부가 각기 삽입된 복수 개의 배터리와; 상기 하부 지지대의 제 1 관통공을 통해 상기 배터리의 음극과 각기 통전되도록 상기 하부 지지대몸체의 하부면에 제공된 제 1 버스바와; 하부면에 상기 배터리의 각 상부면이 삽입되며 연이어 배열된 상부 지지대와; 상기 배터리의 양극과 각각 통전된 통전 스트립과; 상기 통전 스트립과 통전된 제 2 버스바와; 상기 상부 및 하부 지지대를 고정하는 키부재와; 상기 하부 지지대 및 상기 상부 지지대의 외부면에 이격 위치되도록 상기 베이스 플레이트의 상부면에 제공된 소화필름과; 하부면이 개방된 중공 구조의 케이싱으로 상기 하부 지지대, 상기 배터리, 상기 상부 지지대, 상기 통전 스트립, 상기 제 1 버스바, 상기 제 2 버스바, 상기 키부재 및 상기 소화필름을 수용하도록 하부면이 상기 베이스 플레이트의 상부면에 제공된 상부 커버와; 상부 지지대분리기와; 상기 베이스 플레이트에 각기 제공된 릴레이 및 전원 퓨즈와; 전원 케이블을 포함하며 상기 배터리, 상기 전원 퓨즈, 상기 릴레이 및 상기 상부 지지대분리기를 각기 제어하도록 제어기로 구성됨으로써, 배터리의 충방전시 발생될 수 있는 화재를 미연에 방지할 수 있는 효과가...(이하생략)",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cf4a232176a6af17a62e315798898bfb02ebe5e8993ece19f8afb6f2e80f190d909a5d1018f3e2aa3f6169fd055a176c46b05e986987be4768,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c9306f90203ddbf2326d57c3a9beadbca352419cc5270d6209ff3155c79f691c7f7d7373ab4c4c1dad9c842461ca5fcf5accfcf2808c54955e0,주식회사 루나볼트
LTC,77,소멸,이기종간 공용 문서 변환 시스템 및 방법,G06F 40/10|G06F 15/16,1015691120000,20151109,1020140134221,20141006,,,,20151113,"여러 종류의 문서를 표준화된 전자 문서와 정보로 통일시켜 공용화된 전자 문서를 제공하기 위한 이기종간 공용 문서 변환 시스템 및 방법이 개시된다. 본 발명에 따르면, 추출된 텍스트 정보와 이미지 정보에 포함된 텍스트 정보를 해석하여 클라이언트 전자문서 또는 지정 전자문서를 수신자 클라이언트가 요청하는 제1 수신자 요청 문서로 변환하는 제1 문서 변환부와, 제1 수신자 요청 문서로의 변환도 중, 데이터 손실 정도를 나타내는 손실 정보와 하나의 대상 용어를 송신자와 수신자가 다르게 표현하고 있는 용어를 공통어로 정의한 공통어 정보를 상기 텍스트 정보와 이미지 정보로부터 추출하여 상기 제1 수신자 요청 문서에 반영하는 데이터 매핑부를 포함한다. 이로 인해, 본 발명은 기존의 불필요한 작업 시간을 줄일 수 있고, 공용화된 전자 문서 사용으로 인하여, 데이터 손실(오류) 및 변환 시간과 비용을 줄일 수 있다.",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cf1268eb60e09cbcd930f28b69d9966807566635b291527780385036e174acfc379c7202a8f4a9e235242438a58aca7ff54c2dedcd0b8948af,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=2ba38663aa11ff0f6ca91af6061a2e00f83687b058f569c57c12ffb18bcaf1b45353cf7b0c4e89a9780b3db1b36ff031e36de3bdf89cc9b45432aca67d55a0cda7e71e2d17edf9fe,주식회사 벨트커뮤니케이션
LTC,78,등록,표면실장형 세라믹 축전기를 위한 스페이서,H01G 4/12|H01G 4/012,1025656700000,20230807,1020210005588,20210114,1020220102979,20220721,,20230811,"본 발명의 일 실시 예에 따라, 축전기에 전기적으로 연결되는 제1 전극 및 제2 전극; PCB에 전기적으로 연결되는 제3 전극 및 제4 전극; 및 제1 전극과 제3 전극을, 제2 전극과 제4 전극을 각각 전기적으로 연결하는 도선을 포함하고, 제1 전극과 제2 전극 간에 제1 공동(cavity)이 형성된 구조를 갖는, 스페이서가 개시된다. 특징으로 한다. 본 발명에 의하면, 세라믹 축전기에서 압전효과 또는 역압전효과에 의한 팽창수축을 완충하여 PCB에 전달되지 않게 함으로써 음압 수준이 감소될 수 있다.",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cf8bf9884c81618e8d9a0bd632272bc9295a1da6618a9a954f9a6319a75cce5c7cc6ed7c5e492e903416adec23131802764ab25846843d3cd8,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c934fb078f1876110c4496cee72da30f7fac20768b0a2d83ba711ae328413ef4b8492a52a159ba6064e3ac68fd88b191e17e778748d53063d68,(주)아이에스엘티
LTC,79,소멸,스마트 멀티 랙 컨테이너,B60P 7/13|B60P 7/10|B60P 1/16|B60P 1/52,1020396490000,20191028,1020190042202,20190410,,,,20191101,"본 발명에 따른 스마트 멀티 랙 컨테이너는, 하부 랙(10); 상기 하부 랙(10)에 랙 힌지를 통하여 틸팅 가능하게 결합되는 상부 랙(20); 상기 상부 랙(20)과 하부 랙(10) 간을 연결한 상태에서 실린더 모듈(50)의 작동에 따라 상기 상부 랙(20)과 하부 랙(10) 간의 틸팅각을 조절하는 역관절 틸팅 리프트(30); 및 상기 하부 랙(10)과 역관절 틸팅 리프트(30) 간을 연결한 상태에서, 상기 역관절 틸팅 리프트(30)의 리프팅 각도의 변화에 따라서 상기 하부 랙(10)에 배치된 핀 블록에 소정 간격으로 형성된 고정핀(435) 상에 슬라이딩 락킹되게 하는 셀프 잠금 모듈(40);을 포함하고, 상기 상부 랙(20)을 상기 실린더 모듈(50)을 이용하여 유압 상승시키는 과정에서, 상기 역관절 틸팅 리프트(30)의 역관절 메커니즘과 상기 셀프 잠금 모듈(40)을 통한 셀프 락킹을 통해 상기 상부 랙(20)의 리프팅 과정에서 락킹 미실시로 인하여 발생 가능한 상기 상부 랙(20)의 급강하 문제를 방지한다.",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cfc25c252d8bef54bbe280e6abfa3dba1bc1204200ea9201ce87bdaae8beb68e0303af9609b12cd8aa0dc32be56e6ffcbc93f857f9698b370f,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=2ba38663aa11ff0f6ca91af6061a2e0036d804b5761c910c5539cc007436ac12acab4b5f2aee4f7869f9e6ed438eafcad170307777eced4ea16a9f2d4c90343008733a84dfdba7c6,주식회사 코엘트
LTC,80,등록,소화필름을 구비한 방수 방폭용 하드케이스 배터리모듈 시스템,H01M 10/42|H01M 50/256|H01M 50/204|A62C 3/16|A62C 35/00|A62D 1/00|C08L 23/06|C08K 3/26|C08J 5/18,1025561080000,20230711,1020230030306,20230308,,,,20230718,"본 발명은 소화필름을 구비한 방수 방폭용 하드케이스 배터리모듈 시스템에 관한 것으로, 베이스 플레이트와; 복수 개의 배터리와; 제 1 버스바와; 상부 지지대와; 통전 스트립과; 제 2 버스바와; 키부재와; 소화필름과; 상부 커버와; 상부 지지대분리기와; 릴레이 및 전원 퓨즈와; 하드케이스와; 디스플레이 패널과; 상기 배터리, 전원 퓨즈, 상기 릴레이, 상기 디스플레이 패널 및 상기 상부 지지대분리기를 각기 제어하도록 제어기로 구성됨으로써, 배터리의 충방전시 발생될 수 있는 화재를 미연에 방지함은 물론, 방수 방폭기능을 부가하여 실내 및 실외의 환경에 구애받지 않고 사용할 수 있는 효과가 있다.",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cf4a232176a6af17a62e315798898bfb02ebe5e8993ece19f8afb6f2e80f190d90f251e11bd66edcb07ae51e64ff23dcc24c6aeae8aca8fd12,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c9306f90203ddbf2326d57c3a9beadbca352419cc5270d6209ff3155c79f691c7f7fe16e9587c2e2953e5555411605ec85d5c32f63f0e94f4ff,주식회사 루나볼트
LTC,81,소멸,독서대 및 이의 고정장치,A47B 23/04|A47B 23/06|B42D 9/00,1011874850000,20120925,1020090087735,20090916,1020110029882,20110323,,20121002,"독서대가 개시된다. 본 발명의 일 측면에 따른 독서대는, 거치부재와 상기 거치부재를 일정한 각도로 회전 가능하게 지지하는 지지부재 및 상기 지지부재가 회전 가능하게 결합되는 고정부재를 포함하며, 상기 고정부재는, 상하로 이동하면서 외부 물체를 압착하는 압착부를 포함하고, 상기 지지부재는 상기 압착부에 회전 가능하게 연결되어 상기 압착부와 함께 상하로 이동한다. 독서대, 회전, 각도",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cfd2666af83cab0227cf4cdd778b8b6d3589564714f3b5ab63efdb53a1187541a71b577fd1ad938b4db62f5a5d94a6c7b5d52e067d836033e4,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=452306798ef1fd03bf8e5ba4e1dbf726a1fc76cd75d4f887a42e8a0e9341e6794023ca7fd50df0ad3502ce1cc6d364a50d5dbd0732f19b660eb02db60d7eac07cafcccf4a2d33fde,주식회사 큐엘티
LTC,82,소멸,컨테이너,B65D 88/52|B65D 88/12|B65D 90/00,1020253830000,20190919,1020180006663,20180118,1020190088291,20190726,,20190925,"본 발명은 이적 작업 수의 감소와 우천환경에 따른 제품 오염 등의 감소를 위해 제품이 공장 출하되면 바로 크레인을 이용하여 로딩시킬 수 있고, 크레인으로 로딩되는 동안 제품과의 간섭을 방지할 수 있는 컨테이너를 제공하는 것이 그 기술적 과제이다. 이를 위해, 본 발명의 컨테이너는, 베이스 플레이트부; 상기 베이스 플레이트부의 좌측 단부에 제1 힌지를 기준으로 회동 가능하게 구비되며 상기 베이스 플레이트부의 좌반부에 제1 내부 공간이 형성되도록 덮는 좌반 덮개부; 및 상기 베이스 플레이트부의 우측 단부에 제2 힌지를 기준으로 회동 가능하게 구비되며 상기 베이스 플레이트부의 우반부에 제2 내부 공간이 형성되도록 덮는 우반 덮개부;를 포함한다.",http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=ed43a0609e94d6e22d01c5c32ba711cfb3a9a292a23e421fba4c8de4b82f6ff9261ddc7dca2d8f58dad97fa1afc7a6542089c81b9e443e6d933701dc19ede244e330252827f2a074,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=2ba38663aa11ff0f6ca91af6061a2e0071d622f405f97f68009a808e1983e2c094972df304c07c22f4b6a64529bfa75842c84950e16b26c02e3e9c770e83813437fe0e3f690596f9,주식회사 코엘트
