published_at,date,title,summary,url,field,company,ticker,stock_code,company_dir,sentiment_score,issue_category,source_file,source_kind,issue_count,materiality_weight,source_weight
2025-10-21,2025-10-21,"“후공정 강자 네패스아크, AI 투자 바람 타고 급등…외인·기관은 관망” - 포인트데일리",nan,https://news.google.com/rss/articles/CBMicEFVX3lxTE9ZSU8tUnFnQl8zYUdzT04tY04xOHVnVWhqaHdsdVZVNGpKblZlbTVFS2h6MXJvMjhZNFRQZjNVejhKSWlJeUZWaERRRC1yUndBZG1GVDA4dGdiU2ctdFpxeWduTEEyUnF1c19zSnZRc3LSAXRBVV95cUxPZjNGcjRZTFNnb0k0S3VfMFNBYmh4QnMxSG43d2szUGotT3VmakhPSTg1MnhvQ3ZwQTJ4bDlyUlR4c1puYmx6Z0h4akxNZGd5MlY3TUFLNTBNQ216SzZGUmFIallTTHJVX2dOVWdrOENoZGlocw?oc=5,반도체,네패스,033640,033640,nepes,0.5,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2026-01-14,2026-01-14,한미반도체 수주공시 - HBM 제조용 'TC BONDER' 장비 수주 96.5억원 (매출액대비 1.73 %) - 한국경제,nan,https://news.google.com/rss/articles/CBMiWkFVX3lxTE1hSXdzbGVRQnJPNGVSVlNYYmJBTDVhejl6LURnbW5HU2tQUDVhSTV1dkRHV3hJZzlUakxLWjcyZ1RNV1BpLVA0OHRvWXZ3ZmlNQ0pjd29EOENVQdIBVEFVX3lxTE9pVmpnd1RabUY3WXVYSUtVdkw1STNuWnRGY29hNllGWjl1UFlMd0o2UWRGamFyRGcxNEdJeVVydXFXaC1lWTZZZ2dqTE0xV09xV055Zw?oc=5,반도체,한미반도체,042700,042700,hanmi,0.5,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2026-01-10,2026-01-10,"한미반도체, HBM4 수주 기대감에 52주 최고가 경신 후 차익실현… 외인·기관 매도세에 5% 하락 - 톱스타뉴스",nan,https://news.google.com/rss/articles/CBMickFVX3lxTE5MelYwd2tLZFN2SUM4TDg3UjVUTVRES3phLVE5b19VN1lJU2FZb2lQeFU4OUVNdE1NcDB0ZkpOY3J4bm1sbXVvamVELVVDS1V3TzhadzZRSXZISGFPV21fWDJsMWJsNV92bC1FTy1ZYTlNQQ?oc=5,반도체,한미반도체,042700,042700,hanmi,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-08-01,2025-08-01,"한미반도체 주가, HBM 수혜 받으며 2분기 최대실적!! - Naver Blog",nan,https://news.google.com/rss/articles/CBMiWkFVX3lxTE9xaEs1WWxnd01KT0htWlB1SFlLMHRuV0JBdG04MV9WVmlqaDJ1Q29rOXVRWkZtOHFEWW8tdWk1aG5jZUVweDhFb1FFeWItNlFFN2lVVVRqVG5Kdw?oc=5,반도체,한미반도체,042700,042700,hanmi,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-05-26,2025-05-26,SK하이닉스와 화해에도…한미반도체 공매도 타깃 - 서울경제,nan,https://news.google.com/rss/articles/CBMiUkFVX3lxTE1KVzFmTnFVZVRWcDRMNHFYU1dFM3J0aUItY3BnYmhiMFRLODdSMTExLXZCcWtiTkJIcURpeWhLQ0FVU1hNZnFzZF9GeVpjSmZ4alHSAVNBVV95cUxPVzFiN3pMWGNrZl9UQ19sbGhZdnV5cFo1QVNNZ3h3XzVMc2dfTUtsX01SbWs4ak15SzBMNkp4Wk9LVmFEWkx1NlRQcWMzSU0wS204dw?oc=5,반도체,한미반도체,042700,042700,hanmi,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-10-15,2025-10-15,"[특징주] 한미반도체, “SK하이닉스 10조 클럽 가나” 최대 실적 전망에 핵심 장비 공급사 ’부각’ - 와이드경제",nan,https://news.google.com/rss/articles/CBMibEFVX3lxTE14QXFGZ25fTnNMUk9FMkhVY2FqUkdWRDRHY0laalg0M0xveDVNY0I0bXdOb2hLM05od3FQemp5Q3BYQlV1dGdqaXBGaHNWekxvQk1UNlVDakFreHVLWUwyU28xdXpPTzZ3NnFNOQ?oc=5,반도체,한미반도체,042700,042700,hanmi,0.5,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2024-01-05,2024-01-05,"상상인증권 ""한미반도체 4분기 실적, 시장예상치 상회 전망"" - 연합뉴스",nan,https://news.google.com/rss/articles/CBMiW0FVX3lxTE5JaThxZ0hpYi1lbHJMaGdZN092dENQYWJzbUE0bGlEdE15WEdiS2NrV3djVTNvNkZGdmQ1Z05iV0hmUnRyOHBHYkVkQ0ZCbUFJMjRiOUVycktycUnSAWBBVV95cUxNT1ZGa1dNd3VraXhFdlVFUGV4dnE4OHZ1VlZmbEJ5VkNUd2RPa3c2WlU0SGVYUU1uemItTTJVVXdsdFBHVFdUU1JhY25PblZIeTkyY25rN3o4dk9xSmFoNGM?oc=5,반도체,한미반도체,042700,042700,hanmi,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2024-06-26,2024-06-26,"""올해 수익률만 174%""…한미반도체, 지금이라도 살까요?[줌인e종목] - 뉴스1",nan,https://news.google.com/rss/articles/CBMiXEFVX3lxTE1fTElGVnZSdFI0VjFrRDJVenRQSlF6M3VMU3VpYnYxOW5ZWUEzdkw5U2I0cFdGdzRhd0I4N2NQZkN4NDFSMkRPYWozYlVidjQyTzhZYlJRcnl1VGdv?oc=5,반도체,한미반도체,042700,042700,hanmi,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-02-03,2025-02-03,"한미반도체, 2024년 영업익 2554억…창사 최대 실적 달성 - 이데일리",nan,https://news.google.com/rss/articles/CBMigAFBVV95cUxQeGI3VjlKT28wRnFfOEJpa1Rockk4Y3YybHVyU1ZUM1ZzX0FzTC1famN3dFhwTHhocFIwR3RDbU9wRjNFaTc1aElKcGtIOWFNVlQzeVdxbDBMT1B3MGJTRzczRUVBNkpkX3JqNGhPZE9QcGZIUm9kWmNFbU1XdDBZdw?oc=5,반도체,한미반도체,042700,042700,hanmi,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-01-14,2025-01-14,한미반도체 수주공시 - HBM 제조용 장비 수주 108.1억원 (매출액대비 6.80 %) - 한국경제,nan,https://news.google.com/rss/articles/CBMiWkFVX3lxTE9fTmxGRHhqaTNETkJLeEk1QU5HLWtzTVhadzZDNi1uQUV6UzZOb0RrUkpVVXNOX2pDVVVSWXUwR1RyV3VUV25nd0VJWkRMX3ljYlpuTEZfYm1Dd9IBVEFVX3lxTFB3RGktc2laVXpBRWNIUTNvaDJQeE1MNTdoUzk4VVNzV3NMa1Vnb2hxbGdFdWRrTjlfTzlHSUxUMjNkMkx1M3RYdjhPS3U0VFdaUjlqSw?oc=5,반도체,한미반도체,042700,042700,hanmi,0.5,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2023-09-04,2023-09-04,"하나증권, 한미반도체 목표가↑…""신규 고객사 확대 기대"" - 연합뉴스",nan,https://news.google.com/rss/articles/CBMiW0FVX3lxTE8zNEZFUUxScm5kdThvZXRDd1BQNlZmYzd2OUJpbVBPS3NaVnp2ckFTVWF4MUdHMFZ4RFdEekw2UEVfTG5CV3hVZWx0a1lBeGxwNl95Nl9VajNNTEHSAWBBVV95cUxPUVFQLWpxUjZpRGV4aUxFei1zbTRvMGlrdGU4UVdIdW53NG1BV0J5dmQ4VzBCNkJybkZrdTdDSXVPMHpwRklxZ0ptYVFoT3NIRlVCMEpGT3hVM21RekVQeGI?oc=5,반도체,한미반도체,042700,042700,hanmi,1.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2023-04-24,2023-04-24,"[목표가 UP&DOWN] 한미반도체, 실적 바닥 찍고 오를 일만…목표가 26% ↑ - 서울경제",nan,https://news.google.com/rss/articles/CBMiU0FVX3lxTE9NVDI3TE9oTEM2UHpITkoyNUVCeUFYVkdUYWlEWUVtTnF4bXhQUndCMjFRS0l0NWttRGRYOU1ybzYzaDV3dHFNX0tNTk1hTE9sVkFZ0gFTQVVfeXFMT01UMjdMT2hMQzZQekhOSjI1RUJ5QVhWR1RhaURZRW1OcXhteFBSd0IyMVFLSXQ1a21EZFg5TXJvNjNoNXd0cU1fS01OTWFMT2xWQVk?oc=5,반도체,한미반도체,042700,042700,hanmi,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2024-05-29,2024-05-29,[특징주]엔비디아 독주에…SK하이닉스·한미반도체 신고가 경신 - 서울경제,nan,https://news.google.com/rss/articles/CBMiUkFVX3lxTE1Kb01vV2o0WGo3S2xQSWUzdXcwVWxNeVB2N0ZKQy1KcmNLUzZKUXVZZEdtNUZCVjA2R3dBSE9RWVpxMkxGbVJiV052YjRON1pQOEHSAVNBVV95cUxORXh1cHFqX2tjamdZd1J5OWY5N3hHZnFUdnVuZ3NuLWN5bkNGZW42WjU2RU9RZEZRN3pjM1cxR1ctQU1PVEx6NUQ3a0g4SnZPWkdabw?oc=5,반도체,한미반도체,042700,042700,hanmi,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-07-30,2025-07-30,"한미반도체, 2025년 매출 8천억~1.1조원 제시…“해외 비중 높일 것” - 이데일리",nan,https://news.google.com/rss/articles/CBMigAFBVV95cUxPRV94eExoNkRFYU9UMkFmNWtQNmY5SW9fUDZ6S3B1ZUdKRVQ5LXNHcXIyaWRMQXhZT1YzdEF4Q3JUQ0QycFRTLTRNVjJJMHRra1FrM19TdGJpVkx4dHVuMWFkV3NTanE0OEJkWW56c01uY1lSNTZuZS1SMmFJS1IzRQ?oc=5,반도체,한미반도체,042700,042700,hanmi,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2026-01-08,2026-01-08,"[N2 증시 풍향계] 반도체·방산·조선 테마 '불기둥'…현대위아, CES 효과에 '신고가' - 뉴스투데이",nan,https://news.google.com/rss/articles/CBMiXkFVX3lxTFB1bEtfVncxal94c3VVbzlBU1VjQzNObHVWZ0ZKTUM2Q3Y4Qk9YZGJZQ2o0OG15WFp6N0FPemVQTDJYa0dSZ1hfTE1hVm5ZZEQyN011SnhROGdXa1RocUE?oc=5,반도체,한미반도체,042700,042700,hanmi,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2023-11-16,2023-11-16,"한미반도체, ""이 주식 거품"" 발언 배터리 아저씨 명예훼손 고소 - 이데일리",nan,https://news.google.com/rss/articles/CBMigAFBVV95cUxPUUc3S0tYU1hYNlAydll2em0zbWtDb3RpQVBaYmw5YWN6SlV4UldEV3dJSXRlb1RwazNObVBPSHQ5dnhjcnNMd3NReWZ3U01LRUtweXFnZ3ZubmFvbXdGSnVRcHZ0MlVMTUF1UXgtM240amNzd1NHNzgyQzg3VjIwdA?oc=5,반도체,한미반도체,042700,042700,hanmi,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-12-01,2025-12-01,"[버핏 리포트] 한솔케미칼, 반도체·2차전지 중심 실적 정상화 구간 진입 - 키움 - 버핏연구소",nan,https://news.google.com/rss/articles/CBMiXEFVX3lxTFA2X1VIY1lOZTRPMVpjSXNZN1ZURmNyQkUyTWV4bXk2a1JfeXBoSjhUNEJQUlpLamVKbU83Sk5NQ3hqTkZVWEVPNEFLSHNKa0Q2UW42aTVZS0pzNG9K?oc=5,반도체,한솔케미칼,014680,014680,hansol,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2026-01-04,2026-01-04,증권사들이 뽑은 이달의 '픽'은…반도체 소재 종목 주목 - 매일경제 마켓,nan,https://news.google.com/rss/articles/CBMiUEFVX3lxTE5rSndHTHo5WGNSdEJuaE9rVXdHZEs3X0dTcUwtZnRXRzFhcjlBLWxuNnZvenFPb2gwaWxucHhBUEhScHBQSnVHS0RYMXp2QTAz?oc=5,반도체,한솔케미칼,014680,014680,hansol,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-11-04,2025-11-04,"반도체 훈풍에 소부장주도 활짝…""연말까지 온기 확산"" - 마켓인",nan,https://news.google.com/rss/articles/CBMic0FVX3lxTE1zajNFVncwOEx6c1FRZ1JVUHJtWDFzVmVjV3Q4MlNxOE1rZVJPTFc0d0lKdjg5d0Rza1NaaVNucDQyTzVwZklMcnp0Zm9QeWx1eHJKQ2Q5SHBSZXRENFhLaU1MY1VhOFUtZXpsX0k2akpJZUU?oc=5,반도체,한솔케미칼,014680,014680,hansol,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-09-02,2025-09-02,"[버핏 리포트]한솔케미칼, 프리커서·바인더 고성장…목표가 21만원↑ – DS - 버핏연구소",nan,https://news.google.com/rss/articles/CBMiXEFVX3lxTE5CeWpkU1JsWkRvOGlaUUxZb1ZiVmlWcTNJUkFQM1BCT1ZmaWt1eGd3bk1ZUGsxaGhHcENlUWpUamdQd1lWWVduMkN2MmFULTBLd0VOdUJ5NVFCdjFi?oc=5,반도체,한솔케미칼,014680,014680,hansol,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2022-10-31,2022-10-31,"반도체소재 관련주(특수가스), 원자재 가격 폭등에 네온/제논 외 국산화로! : 네이버 블로그 - Naver Blog",nan,https://news.google.com/rss/articles/CBMiV0FVX3lxTE5nLUdFVEZSTVRWeTlKdk1HdjdNLWI3YmlSd1dNVGdqblVEN2szYXJmWnJidjgzcVRtc1BoS3pyUlV0WFJNdGVIeHhrVTNZa3U4UXVNTHpuWQ?oc=5,반도체,한솔케미칼,014680,014680,hansol,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-07-29,2025-07-29,'23조 잭팟' 삼전보다 더 뛴 소부장…최대 수혜주는? - 마켓인,nan,https://news.google.com/rss/articles/CBMic0FVX3lxTFBBRnJMVXJaMk9VbWhJSUI5cmlaeTB1M2s4WFBxcW5rTDhPdXhjUW85a0VLakdsdXVKaVA1ckZMck5YZ1doUWo4TkFDcVpZYlE4dWw0c1g4MnlPdE1IOE8yeEdLWXpiZXZoNl9QeWZ6OXJCeDA?oc=5,반도체,한솔케미칼,014680,014680,hansol,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-04-10,2025-04-10,"[파워 e종목] 네오셈, 메모리업체 투자 재개로 상저하고 실적 전망...주가 향방은? - 데일리인베스트",nan,https://news.google.com/rss/articles/CBMia0FVX3lxTE1uSS1pQWRTNng2X2lTdXpBblVSWmRzRnhtelJnVDdfdzkwYnQ0a2d4ZElWbXhmZmt4YUltVTNVamhQaVZGeW11LU4xMDdOY04tTGk0d1JZR2JiVHdabFFteEdKUE45MTZBZVJR0gFvQVVfeXFMTnRYaUpPS04tRDdfeV9HVkNFUHZlNTRyNFgzMzFlcWZOV3VXVWF4dFVGSTZxNUtXU2JtbWxHVE9UQjUtUGtMaXM4TUFZbGkzNW9hc0NRdG4xSW1IZFZpd2ZCT0ZGckoyanFJc3lQSWlV?oc=5,반도체,덕산테코피아,317330,317330,duksan,0.5,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2023-01-09,2023-01-09,"덕산테코피아 CB 투자 타임폴리오운용 ""속타네"" - 딜사이트",nan,https://news.google.com/rss/articles/CBMiV0FVX3lxTE81dFdxRU5YTzVmQkRoQkM3ZXZhQkFPTV8tRmZ0akR2U0tadUVqRmhhWDdQT0htazRpNlZYVWNUb0h6bG1jZWNkMm9KeTVxZGZnXzNnamFRQQ?oc=5,반도체,덕산테코피아,317330,317330,duksan,0.5,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2024-03-05,2024-03-05,"OLED 관련주, 삼성-LG 동맹 등 OLED 투자는 지속된다!! : 네이버 블로그 - Naver Blog",nan,https://news.google.com/rss/articles/CBMiV0FVX3lxTE5EMl9MZnZpY3Fpa1lzSG8ybTliTFl0WVN3Z2ljU3paN2E5c2FPOWFWQWFwVFlDN1VOTldtWWhpems1bVAyZzcxMlB3ZXQ0ZURPUVpTemFQVQ?oc=5,반도체,덕산테코피아,317330,317330,duksan,0.5,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-02-07,2025-02-07,"[0207시황레이더] DB하이텍, 엘스패스 '실리콘 커패시터' 위탁 생산 등 - 인포스탁데일리",nan,https://news.google.com/rss/articles/CBMidkFVX3lxTFA2NWtJcGFGMWxSVWRHSXdDUGRyM3BtZkpwYm1GbllTUXdYUDJXSnJIX3BfYlUtNm1kZURvcDdpOXNYYmlaRjR1Nm9KMWhULUhwbjNrNE4wT0ktSmUzdDdzUElSVV9oZGZyQzhuZmYtWjE3S0lLd2c?oc=5,반도체,DB하이텍,000990,000990,dbhitek,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2024-12-10,2024-12-10,질주하는 DB하이텍 '테슬라 칩' 양산 눈앞 - 서울경제,nan,https://news.google.com/rss/articles/CBMiUkFVX3lxTE1jNjVEMm1LaF94VW1pM1lBUDNLMXctYlRKblpVRHNyVHNzWkMtd3Jtd1FkZ1hra2hEYzhVeThaUUtyVkdVcXZnOFhfekJiRDE2RGfSAVNBVV95cUxPOVhHcHVYNENNaWVUNnR4UmpudGtmOVJmdWlUUjVJYUpEMnZmVmVRMDVQc3Bka1lhQmgzZks0eFlaMDhGNnNGZENZNFZfUGE4UkVzWQ?oc=5,반도체,DB하이텍,000990,000990,dbhitek,0.5,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-12-09,2025-12-09,"4분기 호실적 전망 '삼성전자' 반도체 상장사중 관심도 1위…""내년 HBM 완판"" SK하이닉스 2위 - 빅데이터뉴스",nan,https://news.google.com/rss/articles/CBMifEFVX3lxTE13eWZTLVN0c3lBWFdCVkkyeHd3dVJhVi1zV2ZpV2FzQkg1WVJMR2F3YWJ6RFZRZmRvOHIwUzVqcDdBTjN1alRla3JOclVGVkExT1ZyM1p3MTJsVVJmTWQ4ZHN1dmNCVmdnT3lzbk9MY3BmcGIzczRtU2RjM1o?oc=5,반도체,DB하이텍,000990,000990,dbhitek,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-06-09,2025-06-09,"“이재명 정부 ‘AI 100조 투자’ 공약, 반도체·클라우드·소프트웨어株 강세 예고” - 한국경제",nan,https://news.google.com/rss/articles/CBMiWkFVX3lxTE5RNHIwNEEyQld5QXkzS0NfVV9OQmZ5SGstY3cyd3FLVE9Dc28yQWY1eFdnc0JtNW9fRTROVFJPOWdGNHBMWHkwaHM0UjJjakFCZ3dzZGN5OWozUdIBVEFVX3lxTE1UY1ZGZ0ExVVk2MFFuQXVDVzlfaGwyZ3JEUFFoME1IWmtRY1lmS1JrZnNVbU80QVpiLTVUNVczMGVBaVI2NWQ3UmdhcDFrLW03dlZQeQ?oc=5,반도체,DB하이텍,000990,000990,dbhitek,0.5,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-11-17,2025-11-17,"[1117마감체크]코스피, 외국인 매수세에 반등... 반도체주 강세 - 인포스탁데일리",nan,https://news.google.com/rss/articles/CBMidkFVX3lxTE4wMGhLU01vb1VhY05GcVBuRk5wQnNqc2NDZW51RDRqcjBKYjdmUkJXMC0wMnZfZEFybDlGOTR5Q0hGdFZJTEVBb0hHRlFNX3JZTC1LUlNPbGsxTzRsZ0ZkWGgxcFVqeGM0d0ZIbklBQWF3YzJMckE?oc=5,반도체,DB하이텍,000990,000990,dbhitek,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-08-27,2025-08-27,"[특징주] 미코, 한수원 ”美 에너지 복합센터 건설 참여” 소식에 수혜 기대감 - 와이드경제",nan,https://news.google.com/rss/articles/CBMibEFVX3lxTE12VHN6a29udUJnZ3RTbHhEcGJCWTNzbnh5NjBZU2hBbDdMbTlESHNRWlRycVZ5bW5GZE5VM3JmdHJlNHhyeS1rUDdKOFlwejZlNUFjcW55djhQTks0ZVBZdkNwWDU2OUxibXJXaA?oc=5,반도체,미코,059090,059090,mico,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2024-03-14,2024-03-14,[주식 초고수는 지금]미코세라믹스 IPO 시동 기대감?…미코 순매수 1위 - 서울경제,nan,https://news.google.com/rss/articles/CBMiU0FVX3lxTE8wdUlDWGNxaTZ0S0M3MmJfQXdJZy1QY3lDaVVkV2tqZGJ1bkczTVBaLUhCNGd5MkpzNC1XTG5yTk1xSkYtakd1dUpQcjJKR1c4RGtj0gFTQVVfeXFMTzB1SUNYY3FpNnRLQzcyYl9Bd0lnLVBjeUNpVWRXa2pkYnVuRzNNUFotSEI0Z3kySnM0LVdMbnJOTXFKRi1qR3V1SlByMkpHVzhEa2M?oc=5,반도체,미코,059090,059090,mico,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2026-01-31,2026-01-31,"제주반도체, ‘온디바이스 AI’ 광풍에 52주 신고가… 저전력 반도체의 대장주 등극 - 데일리머니",nan,https://news.google.com/rss/articles/CBMickFVX3lxTE5VcDdfX3E4NnBuQVAxS3Qyd2gxay1YaUstUkpmTktuVWw4WG5lQ203bURpWS11Wm5YUjh6bVBPd1pSMXg4RkJPUkRJeDEyWlE0ZFJ2WU1pWkJBRTVtdHNKUl9TaXZxVnBuYS1tRVhTeGlxd9IBdkFVX3lxTE80YUJhdEpyMl9uSnlGWW5ISFRnQ0NId1dUTVdsVkdLNkgxUlM1c1ZtSnpPNDlmQ29DUlJ5b3dVcTJiUjk1T3Z6V0ZoeE84RlNDdFNobk5LcnBId0FxekJhUE45YlY2ck1KUExuRzBvQ1JWZ0ptcmc?oc=5,반도체,제주반도체,080220,080220,jeju_semicon,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2026-01-05,2026-01-05,제주반도체 주가 10% 도약…장초반부터 껑충 - CBC뉴스,nan,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBpYk5rdjBUV0tpbTVTc3BDNUdNdUxpd1Bua2t6QllOV2VrcDlTQk1qS1FoSXJSaExWWkdZbU5YbEQ1MWZLeWkwRElqZjdJb1JLYW9fcFNhY1JZNWhqYWRhR3ZGVEtPTnNE?oc=5,반도체,제주반도체,080220,080220,jeju_semicon,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-10-01,2025-10-01,"손톱 크기 AI 칩으로 73억 흑자 전환...어보브반도체, MCU 시장 질주 - 데이터투자",nan,https://news.google.com/rss/articles/CBMic0FVX3lxTE1uQ2lUZlZtS21fbTdmZmpBMlhCYkhEcjZEUjRQalJ1SnRvWmZsdHFFWHIyUmxtOWp6XzRFQVRlNnpPZmhCTFVYN3dTQWlMYnNyZExCWHM0UjVFMVVyWVk0WkdMTHEtTGp1WVlnNTBONnEwbU0?oc=5,반도체,어보브반도체,102120,102120,abov,1.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2024-03-04,2024-03-04,"MUF 관련주, SK하이닉스에 이어 삼성도 눈여겨보다!! - Naver Blog",nan,https://news.google.com/rss/articles/CBMiWkFVX3lxTE1zMjNBN2dYUm1pT25WNk0zeEhGaHJUUnI3VjRPOXo3MWZkd2pjZFlnUHZFNVlCZ2VVZEc2ZzJzR2luOFBJeFl6cTI3XzRPYVp5d2ZZUWxFN0RHdw?oc=5,반도체,어보브반도체,102120,102120,abov,0.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-12-15,2025-12-15,"[N2 모닝 경제 브리핑-12월 15일] 美 증시, AI 수익성 의구심 확산 속 하락…브로드컴發 기술주 '와르르' - 뉴스투데이",nan,https://news.google.com/rss/articles/CBMiXkFVX3lxTE5FdVFIVlAzTnU2WUdWdDlWd1ktM0FieGtaakZHYnE5WkRER1plWU5IMnU5MERza0dtRjRXMTI5TUQzYlJ3TGVGWkMzckFqWXlna0NpUGRWQ0xKQjdMbnc?oc=5,반도체,어보브반도체,102120,102120,abov,-0.5,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2025-10-21,2025-10-21,글로벌 고객사 반도체 개발 과제 수주… 텔레칩스 기술력 입증 - 핀포인트뉴스,nan,https://news.google.com/rss/articles/CBMic0FVX3lxTE1OUlJ5MkVpSVJaREk0cjdUZ3pZeHJja1FhTWJFZUx5TXJBMXdvemx0X0pzb0xBZGpqbEJJTUt6MThOSGVGa21RMW9YbjJweW1SdnJJZEZpd2FfQmdpV1ZhV2RHcFBPZkVfdXVkb0dvV1FValnSAXdBVV95cUxObHp6Z0xOc250QjFfelA3MThBZndPYU5nb2JYWDBma2dNcWo3Sk9nN1M0ODhnb2ZhTTlmWmQ1LXJWS0FwOFV6RUZpQkJGMndFWnZnYjF6d1BTSnAwTnRsMThaVzljX2dRUE9HbkxabExYOWtHS3Ayaw?oc=5,반도체,텔레칩스,054450,054450,telechips,1.0,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
2023-12-22,2023-12-22,"가온칩스 주가, 끝없이 상승할 파운드리 최대 수혜주! : 네이버 블로그 - Naver Blog",nan,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9DalRyaVRobk5VYzVNZXZtZWZwUkVHRVgxclpoeEhTZmtPTkhFT1k0d3p5dHBfRXpRTE95T0g3ZGVRU3k2QXFUZXpYZWhBLXJGX200eThDdGJZZXVuekhUSXNteDM2YXM?oc=5,반도체,텔레칩스,054450,054450,telechips,0.5,general,C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv,local_issue_or_news,1,0.65,0.7
