universe_rank,company_dir,company_name,ticker6,market,peer_group,semiconductor_tag,is_focal_5,market_data_available,data_quality_status,data_quality_status_kr,manual_review_priority,manual_review_priority_kr,valuation_proxy_score,valuation_proxy_label,valuation_proxy_label_kr,valuation_pred_label,valuation_confidence,valuation_confidence_bucket,valuation_confidence_bucket_kr,credit_risk_score,credit_proxy_label,credit_proxy_label_kr,credit_pred_label,credit_confidence,credit_confidence_bucket,credit_confidence_bucket_kr,credit_anomaly_score,credit_anomaly_flag_top15pct,auditor_requires_human_review,source_type,source_note
69,,퀄리타스반도체,432720,KOSDAQ,팹리스/설계,팹리스/설계,False,True,OK_LIMITED_HISTORY_OR_GROWTH_NA,데이터 사용 가능,LOW,LOW,0.2119191919191919,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.9844433173148716,HIGH,HIGH,0.5714285714285714,HIGH_RISK,고위험,HIGH_RISK,0.9775928777225235,HIGH,HIGH,0.7960673007059423,True,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
168,,성우테크론,045300,KOSDAQ,후공정/패키징/테스트,후공정/패키징/테스트,False,True,OK,데이터 사용 가능,LOW,LOW,0.7764444444444445,ATTRACTIVE,가치 매력,ATTRACTIVE,0.9526864248076319,HIGH,HIGH,0.0714285714285714,LOW_RISK,저위험,LOW_RISK,0.869939352370702,HIGH,HIGH,0.10286671144812394,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
165,,미래산업,025560,KOSPI,후공정/패키징/테스트,후공정/패키징/테스트,False,True,OK,데이터 사용 가능,LOW,LOW,0.7748148148148148,FAIR,FAIR,FAIR,0.883291104654336,HIGH,HIGH,0.2857142857142857,MEDIUM_RISK,중위험,MEDIUM_RISK,0.695536763680257,MEDIUM,MEDIUM,0.08100242357773374,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
163,,링크제니시스,219420,KOSDAQ,후공정/패키징/테스트,후공정/패키징/테스트,False,True,OK,데이터 사용 가능,LOW,LOW,0.7522962962962964,ATTRACTIVE,가치 매력,ATTRACTIVE,0.8724992666433111,HIGH,HIGH,0.0714285714285714,LOW_RISK,저위험,LOW_RISK,0.8663667518810074,HIGH,HIGH,0.1247344063934745,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
189,,프로텍,053610,KOSDAQ,후공정/패키징/테스트,후공정/패키징/테스트,False,True,OK,데이터 사용 가능,LOW,LOW,0.7342222222222222,FAIR,FAIR,FAIR,0.8971257561900263,HIGH,HIGH,0.0714285714285714,LOW_RISK,저위험,LOW_RISK,0.9163768919768406,HIGH,HIGH,0.04594870251712977,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
188,,프로이천,321260,KOSDAQ,후공정/패키징/테스트,후공정/패키징/테스트,False,True,OK,데이터 사용 가능,LOW,LOW,0.6905185185185185,ATTRACTIVE,가치 매력,ATTRACTIVE,0.9481469936627798,HIGH,HIGH,0.1428571428571428,LOW_RISK,저위험,LOW_RISK,0.7571217577270841,HIGH,HIGH,0.1980202748075635,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
167,,샘씨엔에스,252990,KOSDAQ,후공정/패키징/테스트,후공정/패키징/테스트,False,True,OK,데이터 사용 가능,LOW,LOW,0.6491851851851852,ATTRACTIVE,가치 매력,ATTRACTIVE,0.5521991152548656,MEDIUM,MEDIUM,0.1428571428571428,LOW_RISK,저위험,LOW_RISK,0.8184283672559926,HIGH,HIGH,0.02862485694144737,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
191,,하나마이크론,067310,KOSDAQ,후공정/패키징/테스트,후공정/패키징/테스트,False,True,OK,데이터 사용 가능,LOW,LOW,0.6405925925925926,ATTRACTIVE,가치 매력,ATTRACTIVE,0.8727001075083287,HIGH,HIGH,0.2857142857142857,MEDIUM_RISK,중위험,MEDIUM_RISK,0.4659076101576026,LOW,LOW,0.1167493316831868,False,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
157,nepes,네패스,033640,KOSDAQ,후공정/패키징/테스트,후공정/패키징/테스트,True,True,OK,데이터 사용 가능,LOW,LOW,0.6385185185185186,ATTRACTIVE,가치 매력,ATTRACTIVE,0.8763685947958789,HIGH,HIGH,0.2857142857142857,MEDIUM_RISK,중위험,MEDIUM_RISK,0.5963458259503356,MEDIUM,MEDIUM,0.07896643996759804,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
151,,KX하이텍,052900,KOSDAQ,후공정/패키징/테스트,후공정/패키징/테스트,False,True,OK,데이터 사용 가능,LOW,LOW,0.6361481481481482,ATTRACTIVE,가치 매력,ATTRACTIVE,0.7896879678479897,HIGH,HIGH,0.0714285714285714,LOW_RISK,저위험,LOW_RISK,0.87015899446037,HIGH,HIGH,0.012348610212675635,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
172,,에이치엠넥스,036170,KOSDAQ,후공정/패키징/테스트,후공정/패키징/테스트,False,True,OK,데이터 사용 가능,LOW,LOW,0.621037037037037,FAIR,FAIR,FAIR,0.7433115072206052,HIGH,HIGH,0.3571428571428571,MEDIUM_RISK,중위험,MEDIUM_RISK,0.7084051764737881,HIGH,HIGH,0.3531105059628509,True,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
162,leeno,리노공업,058470,KOSDAQ GLOBAL,후공정/패키징/테스트,후공정/패키징/테스트,True,True,OK,데이터 사용 가능,LOW,LOW,0.6191111111111112,ATTRACTIVE,가치 매력,ATTRACTIVE,0.6825301704423244,MEDIUM,MEDIUM,0.0,LOW_RISK,저위험,LOW_RISK,0.941163557572434,HIGH,HIGH,0.3137137380028342,True,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
175,,오킨스전자,080580,KOSDAQ,후공정/패키징/테스트,후공정/패키징/테스트,False,True,OK,데이터 사용 가능,LOW,LOW,0.6062222222222222,ATTRACTIVE,가치 매력,ATTRACTIVE,0.8105235691914331,HIGH,HIGH,0.2142857142857142,MEDIUM_RISK,중위험,MEDIUM_RISK,0.5565647223385506,MEDIUM,MEDIUM,0.05131400931985753,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
160,,디아이,003160,KOSPI,후공정/패키징/테스트,후공정/패키징/테스트,False,True,OK,데이터 사용 가능,LOW,LOW,0.5875555555555555,ATTRACTIVE,가치 매력,ATTRACTIVE,0.6560906263736197,MEDIUM,MEDIUM,0.0714285714285714,LOW_RISK,저위험,LOW_RISK,0.7571818581431954,HIGH,HIGH,0.027510707117244317,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
174,,엑시콘,092870,KOSDAQ,후공정/패키징/테스트,후공정/패키징/테스트,False,True,OK,데이터 사용 가능,LOW,LOW,0.5711111111111111,FAIR,FAIR,FAIR,0.7870958268046786,HIGH,HIGH,0.2142857142857142,MEDIUM_RISK,중위험,MEDIUM_RISK,0.6956414267155251,MEDIUM,MEDIUM,0.09079387845598708,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
177,,우리이앤엘하루틴,153490,KOSDAQ,후공정/패키징/테스트,후공정/패키징/테스트,False,True,OK,데이터 사용 가능,LOW,LOW,0.5598518518518519,FAIR,FAIR,FAIR,0.803860880134826,HIGH,HIGH,0.1428571428571428,LOW_RISK,저위험,LOW_RISK,0.5263237628250668,MEDIUM,MEDIUM,0.12425981563248314,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
176,,와이씨,232140,KOSDAQ,후공정/패키징/테스트,후공정/패키징/테스트,False,True,OK,데이터 사용 가능,LOW,LOW,0.5573333333333333,FAIR,FAIR,FAIR,0.5813875575219858,MEDIUM,MEDIUM,0.0,LOW_RISK,저위험,LOW_RISK,0.9779169949984006,HIGH,HIGH,0.027903490153269303,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
155,,기가비스,420770,KOSDAQ,후공정/패키징/테스트,후공정/패키징/테스트,False,True,OK_LIMITED_HISTORY_OR_GROWTH_NA,데이터 사용 가능,LOW,LOW,0.5544444444444445,FAIR,FAIR,FAIR,0.604283449323821,MEDIUM,MEDIUM,0.0714285714285714,LOW_RISK,저위험,LOW_RISK,0.9462252670112353,HIGH,HIGH,0.34444594339538714,True,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
194,,해성디에스,195870,KOSPI,후공정/패키징/테스트,후공정/패키징/테스트,False,True,OK,데이터 사용 가능,LOW,LOW,0.5333333333333333,FAIR,FAIR,FAIR,0.8942165906576592,HIGH,HIGH,0.0714285714285714,LOW_RISK,저위험,LOW_RISK,0.7552918248784374,HIGH,HIGH,0.0,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
150,isc,ISC,095340,KOSDAQ GLOBAL,후공정/패키징/테스트,후공정/패키징/테스트,True,True,OK,데이터 사용 가능,LOW,LOW,0.5176296296296296,FAIR,FAIR,FAIR,0.5753148434947495,MEDIUM,MEDIUM,0.0,LOW_RISK,저위험,LOW_RISK,0.9755870924998499,HIGH,HIGH,0.14006921921799445,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
173,,에이팩트,200470,KOSDAQ,후공정/패키징/테스트,후공정/패키징/테스트,False,True,OK,데이터 사용 가능,LOW,LOW,0.5026666666666667,FAIR,FAIR,FAIR,0.8010795762920226,HIGH,HIGH,0.4285714285714285,HIGH_RISK,고위험,MEDIUM_RISK,0.40666664980482187,LOW,LOW,0.060282917359955154,False,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
166,,삼성전기,009150,KOSPI,후공정/패키징/테스트,후공정/패키징/테스트,False,True,OK,데이터 사용 가능,LOW,LOW,0.4957037037037037,FAIR,FAIR,FAIR,0.5297655139045552,MEDIUM,MEDIUM,0.0,LOW_RISK,저위험,LOW_RISK,0.9613637696053304,HIGH,HIGH,0.09523408011479967,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
171,,에이엘티,172670,KOSDAQ,후공정/패키징/테스트,후공정/패키징/테스트,False,True,OK,데이터 사용 가능,LOW,LOW,0.4877037037037036,FAIR,FAIR,FAIR,0.5308622758067901,MEDIUM,MEDIUM,0.3571428571428571,MEDIUM_RISK,중위험,MEDIUM_RISK,0.6934148613969219,MEDIUM,MEDIUM,0.07946889412350498,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
184,,큐알티,405100,KOSDAQ,후공정/패키징/테스트,후공정/패키징/테스트,False,True,OK,데이터 사용 가능,LOW,LOW,0.4782222222222222,FAIR,FAIR,ATTRACTIVE,0.4463498311096922,LOW,LOW,0.0,LOW_RISK,저위험,LOW_RISK,0.8693080817598533,HIGH,HIGH,0.014158930737617927,False,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
192,hanmi,한미반도체,042700,KOSPI,후공정/패키징/테스트,후공정/패키징/테스트,True,True,OK,데이터 사용 가능,LOW,LOW,0.4712592592592592,FAIR,FAIR,FAIR,0.618072727307107,MEDIUM,MEDIUM,0.0,LOW_RISK,저위험,LOW_RISK,0.9350232170644448,HIGH,HIGH,0.2707179947680644,True,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
185,,큐엠씨,136660,KONEX,후공정/패키징/테스트,후공정/패키징/테스트,False,True,NO_DART_FINANCIAL_DATA,데이터 사용 가능,HIGH,HIGH,0.4711111111111111,FAIR,FAIR,FAIR,0.9731046168075388,HIGH,HIGH,0.2857142857142857,MEDIUM_RISK,중위험,MEDIUM_RISK,0.7892126449586269,HIGH,HIGH,0.07859474908410963,False,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
161,,럭스피아,092590,KONEX,후공정/패키징/테스트,후공정/패키징/테스트,False,True,NO_DART_FINANCIAL_DATA,데이터 사용 가능,HIGH,HIGH,0.4681481481481481,FAIR,FAIR,FAIR,0.969533908094729,HIGH,HIGH,0.2857142857142857,MEDIUM_RISK,중위험,MEDIUM_RISK,0.7911598348888624,HIGH,HIGH,0.2507708118458056,True,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
170,,아이텍,119830,KOSDAQ,후공정/패키징/테스트,후공정/패키징/테스트,False,True,OK,데이터 사용 가능,LOW,LOW,0.4573333333333333,FAIR,FAIR,FAIR,0.6018206034002739,MEDIUM,MEDIUM,0.2142857142857142,MEDIUM_RISK,중위험,MEDIUM_RISK,0.793957358322354,HIGH,HIGH,0.17465361432297097,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
179,,윈팩,097800,KOSDAQ,후공정/패키징/테스트,후공정/패키징/테스트,False,True,OK,데이터 사용 가능,LOW,LOW,0.4417777777777778,FAIR,FAIR,FAIR,0.5735742758518154,MEDIUM,MEDIUM,0.7142857142857143,HIGH_RISK,고위험,HIGH_RISK,0.9273765785577542,HIGH,HIGH,0.09157899320413745,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
187,,팸텍,271830,KOSDAQ,후공정/패키징/테스트,후공정/패키징/테스트,False,True,OK,데이터 사용 가능,LOW,LOW,0.4402962962962963,FAIR,FAIR,FAIR,0.6809009837226325,MEDIUM,MEDIUM,0.5714285714285714,HIGH_RISK,고위험,HIGH_RISK,0.9054415631219938,HIGH,HIGH,0.08867309587377735,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
152,,LB세미콘,061970,KOSDAQ,후공정/패키징/테스트,후공정/패키징/테스트,False,True,OK,데이터 사용 가능,LOW,LOW,0.4394074074074074,FAIR,FAIR,FAIR,0.519835518569549,MEDIUM,MEDIUM,0.5714285714285714,HIGH_RISK,고위험,HIGH_RISK,0.8577554718342005,HIGH,HIGH,0.04865368060535977,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
183,,제이티,089790,KOSDAQ,후공정/패키징/테스트,후공정/패키징/테스트,False,True,OK,데이터 사용 가능,LOW,LOW,0.4293333333333333,FAIR,FAIR,FAIR,0.7953438622461361,HIGH,HIGH,0.2857142857142857,MEDIUM_RISK,중위험,MEDIUM_RISK,0.634985809262478,MEDIUM,MEDIUM,0.0037958156542815414,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
182,,제너셈,217190,KOSDAQ,후공정/패키징/테스트,후공정/패키징/테스트,False,True,HIGH_PRIORITY_MANUAL_REVIEW,데이터 사용 가능,HIGH,HIGH,0.4278518518518518,FAIR,FAIR,FAIR,0.7410125545144256,HIGH,HIGH,0.2857142857142857,MEDIUM_RISK,중위험,MEDIUM_RISK,0.7596080290203916,HIGH,HIGH,0.005601152238630833,False,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
158,,네패스아크,330860,KOSDAQ,후공정/패키징/테스트,후공정/패키징/테스트,False,True,OK,데이터 사용 가능,LOW,LOW,0.4207407407407407,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.5804758808286147,MEDIUM,MEDIUM,0.0,LOW_RISK,저위험,LOW_RISK,0.7522882908851339,HIGH,HIGH,0.07850484580290398,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
164,,마이크로투나노,424980,KOSDAQ,후공정/패키징/테스트,후공정/패키징/테스트,False,True,OK_LIMITED_HISTORY_OR_GROWTH_NA,데이터 사용 가능,LOW,LOW,0.4188148148148148,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.8919952418828875,HIGH,HIGH,0.5714285714285714,HIGH_RISK,고위험,HIGH_RISK,0.8679140027753699,HIGH,HIGH,0.06592211461176288,False,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
169,,시그네틱스,033170,KOSDAQ,후공정/패키징/테스트,후공정/패키징/테스트,False,True,OK,데이터 사용 가능,LOW,LOW,0.4068148148148148,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.6660306558324866,MEDIUM,MEDIUM,0.6428571428571429,HIGH_RISK,고위험,HIGH_RISK,0.9103717836414464,HIGH,HIGH,0.09415815096164672,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
154,,고영,098460,KOSDAQ,후공정/패키징/테스트,후공정/패키징/테스트,False,True,OK,데이터 사용 가능,LOW,LOW,0.3933333333333333,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.4306692416005982,LOW,LOW,0.0714285714285714,LOW_RISK,저위험,LOW_RISK,0.9147267479763326,HIGH,HIGH,0.05497222824798623,False,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
178,,웨이비스,289930,KOSDAQ,후공정/패키징/테스트,후공정/패키징/테스트,False,True,OK_LIMITED_HISTORY_OR_GROWTH_NA,데이터 사용 가능,LOW,LOW,0.3765925925925926,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.5209890944205295,MEDIUM,MEDIUM,0.1428571428571428,LOW_RISK,저위험,LOW_RISK,0.5760026387111382,MEDIUM,MEDIUM,0.04339911179550382,False,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
153,sfa_semicon,SFA반도체,036540,KOSDAQ,후공정/패키징/테스트,후공정/패키징/테스트,True,True,OK,데이터 사용 가능,LOW,LOW,0.3725925925925926,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.7912156659089058,HIGH,HIGH,0.2857142857142857,MEDIUM_RISK,중위험,MEDIUM_RISK,0.6035260416354965,MEDIUM,MEDIUM,0.060421941503641885,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
181,,인텍플러스,064290,KOSDAQ,후공정/패키징/테스트,후공정/패키징/테스트,False,True,OK,데이터 사용 가능,LOW,LOW,0.3431111111111111,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.7612288958400996,HIGH,HIGH,0.4285714285714285,HIGH_RISK,고위험,MEDIUM_RISK,0.5782298550270377,MEDIUM,MEDIUM,0.054796756066406084,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
193,,한울반도체,320000,KOSDAQ,후공정/패키징/테스트,후공정/패키징/테스트,False,True,OK,데이터 사용 가능,LOW,LOW,0.3376296296296296,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.7769228627558715,HIGH,HIGH,0.7142857142857143,HIGH_RISK,고위험,HIGH_RISK,0.9268996528836525,HIGH,HIGH,0.3732718821533064,True,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
180,,유니테스트,086390,KOSDAQ,후공정/패키징/테스트,후공정/패키징/테스트,False,True,OK,데이터 사용 가능,LOW,LOW,0.3371851851851852,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.9109345080202441,HIGH,HIGH,0.5714285714285714,HIGH_RISK,고위험,HIGH_RISK,0.9310666121801914,HIGH,HIGH,0.07777762014388422,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
159,doosan_tesna,두산테스나,131970,KOSDAQ GLOBAL,후공정/패키징/테스트,후공정/패키징/테스트,True,True,OK,데이터 사용 가능,LOW,LOW,0.3217037037037037,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.5774876642912814,MEDIUM,MEDIUM,0.1428571428571428,LOW_RISK,저위험,LOW_RISK,0.5730698742411416,MEDIUM,MEDIUM,0.11339298523731103,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
156,,네오셈,253590,KOSDAQ,후공정/패키징/테스트,후공정/패키징/테스트,False,True,OK,데이터 사용 가능,LOW,LOW,0.3059259259259259,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.7695353673338539,HIGH,HIGH,0.0714285714285714,LOW_RISK,저위험,LOW_RISK,0.7735591671201707,HIGH,HIGH,0.06887713556186657,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
190,,피엠티,147760,KOSDAQ,후공정/패키징/테스트,후공정/패키징/테스트,False,True,OK,데이터 사용 가능,LOW,LOW,0.2471111111111111,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.952821790032095,HIGH,HIGH,0.7857142857142857,HIGH_RISK,고위험,HIGH_RISK,0.9374258948385606,HIGH,HIGH,0.45054632167168013,True,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
186,,테크윙,089030,KOSDAQ,후공정/패키징/테스트,후공정/패키징/테스트,False,True,OK,데이터 사용 가능,LOW,LOW,0.2205925925925926,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.7946423848576873,HIGH,HIGH,0.5714285714285714,HIGH_RISK,고위험,MEDIUM_RISK,0.4396420822644243,LOW,LOW,0.13035438491081522,False,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
