application_number,open_number,register_number,register_status,final_disposal,invention_title,right_holder
1020060130244,,1007959660000,등록,등록,반도체 패키지 제조용 쏘잉장치의 척테이블,한미반도체 주식회사
1020120002196,1020130081170,1015900270000,등록,등록,칩고정장치 및 이를 구비하는 픽업 시스템,한미반도체 주식회사
1019940029484,1019960019624,1001514360000,소멸,소멸,스트립가공시스템의스트립이송장치,한미반도체 주식회사
1020070013823,1020080074543,,거절,거절,반도체 패키지 처리 장치,한미반도체 주식회사
1020110081374,1020130019302,1013033150000,등록,등록,반도체자재용 절삭장치 및 반도체자재의 절삭방법,한미반도체 주식회사
1020070083720,1020080047962,1008748520000,소멸,소멸,반도체 패키지 몰딩장치,한미반도체 주식회사
1019960040817,1019980021836,1001994460000,소멸,소멸,반도체팩키지 성형장치의 녹아웃감지기구,한미반도체 주식회사
1020150004292,,1016405250000,등록,등록,픽 앤 플레이스먼트 장치,한미반도체 주식회사
1020100057620,1020110137602,,취하,취하,다이 본딩 장치의 본드 헤드,한미반도체 주식회사
1020210077465,1020220167995,1028187210000,등록,등록,반도체 자재 세척장치,한미반도체 주식회사
1020070013874,1020080074570,,거절,거절,반도체 패키지 위치 보정시스템 및 위치 보정방법,한미반도체 주식회사
1020200025979,1020210111001,1027323840000,등록,등록,본딩 장치,한미반도체 주식회사
1020070072816,1020090009497,,거절,거절,반도체 패키지 제조장치의 기판 반송용 워크테이블,한미반도체 주식회사
1020110026446,1020120108505,1012284610000,소멸,소멸,적재 테이블,한미반도체 주식회사
1020100043628,1020110124058,,거절,거절,반도체 공정용 흡착패드 및 이를 구비한 반도체 공정용 진공 흡착장치,한미반도체 주식회사
1020080112108,1020100053125,,포기,포기,반도체 패키지 트랜스퍼장치,한미반도체 주식회사
1020110073885,1020130012631,,거절,거절,LED자재용 절삭장치 및 LED자재의 절삭방법,한미반도체 주식회사
1020050024684,,1006147970000,소멸,소멸,반도체 제조공정용 척테이블,한미반도체 주식회사
1020230162780,,1027799860000,등록,등록,본딩장치,한미반도체 주식회사
1020080097699,1020100038650,,취하,취하,잉곳 검사 장치 및 방법,한미반도체 주식회사
1020040102460,1020060063324,1006147980000,소멸,소멸,스크랩 배출장치,한미반도체 주식회사
1020110017937,1020120098168,1015508340000,등록,등록,반도체 패키지 제조방법,한미반도체 주식회사
1020020064596,1020040035447,,취하,취하,반도체패키지 적재장치,한미반도체 주식회사
1020030015632,1020040080702,1004975740000,소멸,소멸,반도체 제조장비의 픽앤플레이스 장치,한미반도체 주식회사
1020020065512,1020040036840,1005009170000,소멸,소멸,반도체패키지 튜브적재장치,한미반도체 주식회사
1020080073449,1020100012190,,취하,취하,기판 두께 보상 장치,한미반도체 주식회사
1020130012346,1020140099665,1014461740000,등록,등록,집진 방법 및 이를 이용하는 집진 장치,한미반도체 주식회사
1020220032091,1020230134823,,공개,공개,α-갈락토시다제 A의 융합단백질을 포함하는 동결 건조 제제,주식회사 녹십자|한미약품 주식회사
1020100027450,1020110108127,1011124210000,등록,등록,사례기반추론과 유전자알고리즘을 이용한 건축물의 공사비 예측시스템 및 방법,(주)한미글로벌건축사사무소|단국대학교 산학협력단|(주) 희림종합건축사사무소|서울시립대학교 산학협력단|서울대학교산학협력단|주식회사 건축사사무소건원엔지니어링
1020110002768,1020120081430,1012765280000,등록,등록,1일 생산성 정보 기반의 공기단축형 발주를 위한 낙찰자 선정 방법,서울시립대학교 산학협력단|서울대학교산학협력단|주식회사 건축사사무소건원엔지니어링|(주)한미글로벌건축사사무소|단국대학교 산학협력단|(주) 희림종합건축사사무소
1020210064538,1020210152943,,공개,공개,"암로디핀, 로사르탄 및 클로르탈리돈을 단층정에 포함하는 심혈관계 질환의 예방 또는 치료용 약제학적 복합제제",한미약품 주식회사
1020080054477,1020090128634,,거절,거절,CBR기반 공공아파트 설계단계 건축공사비 예측 모델,서울시립대학교 산학협력단|재단법인서울대학교산학협력재단|(주)한미글로벌건축사사무소|단국대학교 산학협력단|(주) 희림종합건축사사무소|한국건설기술연구원
1020210042319,1020210122200,1025452500000,등록,등록,신규한 면역 활성 인터루킨 2 아날로그,한미약품 주식회사
1020170014052,1020170091056,1029463630000,등록,등록,치료학적 효소류의 결합체,한미약품 주식회사
1020180079409,1020190005803,1024136860000,등록,등록,신규 치료학적 효소 융합단백질 및 이의 용도,한미약품 주식회사
