record_key,title,applicant,application_no,publication_no,registration_no,status,application_year,publication_year,registration_year,ipc_codes,cpc_codes,tech_keyword_hits,applicant_matched,is_registered,is_expired_or_dead,patent_rank_score,source_file,source_row
1020030033862|1004884870000|캠 프레스 싱귤레이션 시스템|한미반도체 주식회사,캠 프레스 싱귤레이션 시스템,한미반도체 주식회사,1020030033862,,1004884870000,소멸,2003,2005,2005,H10P; H10W,,생산성,True,True,True,39.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,207
1020050031520|1007100060000|반도체 금형장치|한미반도체 주식회사,반도체 금형장치,한미반도체 주식회사,1020050031520,,1007100060000,소멸,2005,2007,2007,H10W; H10P,,반도체,True,True,True,39.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,228
1020020052386|1004330150000|반도체 패키지 절단장치의 패키지 커버 조립체|한미반도체 주식회사,반도체 패키지 절단장치의 패키지 커버 조립체,한미반도체 주식회사,1020020052386,,1004330150000,소멸,2002,2004,2004,H10P; H10W,,반도체,True,True,True,39.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,231
1019900020597|1000728210000|반도체금형의캐비티블럭내에이젝터핀호울을가공하는방법|한미반도체 주식회사,반도체금형의캐비티블럭내에이젝터핀호울을가공하는방법,한미반도체 주식회사,1019900020597,1019930010752,1000728210000,소멸,1990,1993,1994,B29C; H10W,,반도체,True,True,True,39.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,239
1020080130316|1015300090000|웨이퍼 비전검사장치|한미반도체 주식회사,웨이퍼 비전검사장치,한미반도체 주식회사,1020080130316,,1015300090000,소멸,2008,2015,2015,H10P; G01N,,웨이퍼,True,True,True,39.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,267
1019930031492|1001168470000|반도체팩키지성형용금형의리이드프레임정위치확인장치와그방법|한미반도체 주식회사,반도체팩키지성형용금형의리이드프레임정위치확인장치와그방법,한미반도체 주식회사,1019930031492,1019970002138,1001168470000,소멸,1993,1997,1997,H10P; H10W,,반도체,True,True,True,39.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,316
1020020071427|1004524240000|플로터와 워킹빔을 갖춘 캠구동식 싱귤레이션장치|한미반도체 주식회사,플로터와 워킹빔을 갖춘 캠구동식 싱귤레이션장치,한미반도체 주식회사,1020020071427,,1004524240000,소멸,2002,2004,2004,H10P; H10W,,공정,True,True,True,39.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,326
1019930031493|1001179420000|반도체팩키지금형의모듈구분방법과그장치|한미반도체 주식회사,반도체팩키지금형의모듈구분방법과그장치,한미반도체 주식회사,1019930031493,1019970003689,1001179420000,소멸,1993,1997,1997,H10W; B29C,,반도체,True,True,True,39.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,330
1020030020730|1005597790000|플로터를 갖춘 하향식 반도체 금형장치|한미반도체 주식회사,플로터를 갖춘 하향식 반도체 금형장치,한미반도체 주식회사,1020030020730,,1005597790000,소멸,2003,2006,2006,H10W; B29C,,반도체,True,True,True,39.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,332
1020030011659|1005235470000|반도체 패키지의 리드프레임 성형용 금형|한미반도체 주식회사,반도체 패키지의 리드프레임 성형용 금형,한미반도체 주식회사,1020030011659,,1005235470000,소멸,2003,2005,2005,H10P; H10W,,반도체,True,True,True,39.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,351
1020030021955|1004975060000|반도체 스트립 소잉장치 및 이를 구비한 반도체 패키지의싱귤레이션 장치|한미반도체 주식회사,반도체 스트립 소잉장치 및 이를 구비한 반도체 패키지의싱귤레이션 장치,한미반도체 주식회사,1020030021955,,1004975060000,소멸,2003,2005,2005,H10P; G06T,,반도체,True,True,True,39.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,360
1020020054082|1004433160000|반도체 패키지 몰딩장치|한미반도체 주식회사,반도체 패키지 몰딩장치,한미반도체 주식회사,1020020054082,,1004433160000,소멸,2002,2004,2004,H10W; B29C,,반도체,True,True,True,39.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,396
1020100037291|1015194760000|잉곳 검사 장치 및 방법|한미반도체 주식회사,잉곳 검사 장치 및 방법,한미반도체 주식회사,1020100037291,,1015194760000,소멸,2010,2015,2015,H10P; H04N; C30B; G01N,,,True,True,True,39.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,401
1020050014923|1006074210000|반도체 금형장치|한미반도체 주식회사,반도체 금형장치,한미반도체 주식회사,1020050014923,,1006074210000,소멸,2005,2006,2006,H10P; H10W,,반도체,True,True,True,39.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,407
1020070075028|1008840320000|반도체 패키지 제조장치의 반도체 패키지 집합체 인출장치|한미반도체 주식회사,반도체 패키지 제조장치의 반도체 패키지 집합체 인출장치,한미반도체 주식회사,1020070075028,,1008840320000,소멸,2007,2009,2009,H10W; H10P,,반도체,True,True,True,39.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,415
1020020064070|1004882350000|하향식 반도체 금형장치|한미반도체 주식회사,하향식 반도체 금형장치,한미반도체 주식회사,1020020064070,,1004882350000,소멸,2002,2005,2005,H10W; B29C,,반도체,True,True,True,39.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,418
1019970058885|1002582950000|반도체 가공장치의 팩키지 녹아웃을 감지하는 방법|한미반도체 주식회사,반도체 가공장치의 팩키지 녹아웃을 감지하는 방법,한미반도체 주식회사,1019970058885,,1002582950000,소멸,1997,2000,2000,H10W; B29C,,반도체,True,True,True,39.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,428
1019940006874|1001204020000|리드프레임의절단및용접장치|한미반도체 주식회사,리드프레임의절단및용접장치,한미반도체 주식회사,1019940006874,,1001204020000,소멸,1994,1997,1997,H10P; H10W,,반도체,True,True,True,39.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,439
1020210071122||반도체 자재 절단장치의 절단방법|한미반도체 주식회사,반도체 자재 절단장치의 절단방법,한미반도체 주식회사,1020210071122,1020220162550,,거절,2021,2022,,H10P,,수율; 반도체,True,False,True,38.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\hanmi_kipris_plus_bibliographic_raw.csv,24
1020210064359||반도체 자재 절단 장치|한미반도체 주식회사,반도체 자재 절단 장치,한미반도체 주식회사,1020210064359,1020220156379,,거절,2021,2022,,H10P; G01N; B28D,,반도체,True,False,True,38.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\hanmi_kipris_plus_bibliographic_raw.csv,44
1020190090610|1021325620000|몰딩용 타블렛 공급장치|한미반도체 주식회사,몰딩용 타블렛 공급장치,한미반도체 주식회사,1020190090610,,1021325620000,소멸,2019,2020,2020,B29C,,,True,True,True,38.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,276
1020210034212||반도체 자재 절단장비의 디스플레이 장치|한미반도체 주식회사,반도체 자재 절단장비의 디스플레이 장치,한미반도체 주식회사,1020210034212,,,거절,2021,,,H10P; B26D; G05B,,반도체,True,False,True,38.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,412
1020100043628||반도체 공정용 흡착패드 및 이를 구비한 반도체 공정용 진공 흡착장치|한미반도체 주식회사,반도체 공정용 흡착패드 및 이를 구비한 반도체 공정용 진공 흡착장치,한미반도체 주식회사,1020100043628,,,거절,2010,,,H10P; H10W; B25J; B65G; H05K,,공정; 기판; 반도체,True,False,True,38.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,488
1020050092232|1006611270000|반도체 패키지 이송장치|한미반도체 주식회사,반도체 패키지 이송장치,한미반도체 주식회사,1020050092232,,1006611270000,소멸,2005,2006,2006,H10P,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\hanmi_kipris_plus_bibliographic_raw.csv,11
102019930013204|2001000310000|반도체팩키지의리이드성형장치|한미반도체 주식회사,반도체팩키지의리이드성형장치,한미반도체 주식회사,102019930013204,2019950004829,2001000310000,소멸,1993,1995,1996,H10P,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\hanmi_kipris_plus_bibliographic_raw.csv,28
102019930004881|2000998270000|반도체금형의체이스어셈블리구조|한미반도체 주식회사,반도체금형의체이스어셈블리구조,한미반도체 주식회사,102019930004881,2019940023578,2000998270000,소멸,1993,1994,1996,H10P,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\hanmi_kipris_plus_bibliographic_raw.csv,30
1020190052616||마이크로 LED 소자용 본딩장치 및 마이크로 LED 소자용 본딩 방법|한미반도체 주식회사,마이크로 LED 소자용 본딩장치 및 마이크로 LED 소자용 본딩 방법,한미반도체 주식회사,1020190052616,1020200128325,,취하,2019,2020,,H10P; H10W; H10H,,공정; 소자,True,False,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\hanmi_kipris_plus_bibliographic_raw.csv,41
1020120023647|1013249460000|반도체 자재 절단장치|한미반도체 주식회사,반도체 자재 절단장치,한미반도체 주식회사,1020120023647,1020130102423,1013249460000,소멸,2012,2013,2013,H10P,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\hanmi_kipris_plus_bibliographic_raw.csv,48
1020050112044|1006394010000|기준마크가 구비된 흡착패드 및 이를 이용한 흡착패드얼라인 방법|한미반도체 주식회사,기준마크가 구비된 흡착패드 및 이를 이용한 흡착패드얼라인 방법,한미반도체 주식회사,1020050112044,,1006394010000,소멸,2005,2006,2006,H10W,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,9
1020190071267||반도체 패키지 분리장치|한미반도체 주식회사,반도체 패키지 분리장치,한미반도체 주식회사,1020190071267,,,취하,2019,,,H10P,,공정; 반도체; 웨이퍼,True,False,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,16
1020070055136|1008544380000|반도체 패키지 제조용 볼마운팅 시스템의 플럭스 도포장치|한미반도체 주식회사,반도체 패키지 제조용 볼마운팅 시스템의 플럭스 도포장치,한미반도체 주식회사,1020070055136,,1008544380000,소멸,2007,2008,2008,H10P,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,19
1020150135791|1017672240000|압축 몰딩장치|한미반도체 주식회사,압축 몰딩장치,한미반도체 주식회사,1020150135791,,1017672240000,소멸,2015,2017,2017,H10P,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,24
1020040052528|1005597830000|반도체 처리장치|한미반도체 주식회사,반도체 처리장치,한미반도체 주식회사,1020040052528,,1005597830000,소멸,2004,2006,2006,H10P,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,25
1020120044473|1012751340000|반도체 자재 검사장치 및 반도체 자재 검사방법|한미반도체 주식회사,반도체 자재 검사장치 및 반도체 자재 검사방법,한미반도체 주식회사,1020120044473,,1012751340000,소멸,2012,2013,2013,H10P,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,30
1020050032858|1006040980000|반도체 패키지 픽업장치|한미반도체 주식회사,반도체 패키지 픽업장치,한미반도체 주식회사,1020050032858,,1006040980000,소멸,2005,2006,2006,H10W,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,33
1020060114075|1008037280000|반도체 패키지 언로딩 핸들러의 보트 반송장치|한미반도체 주식회사,반도체 패키지 언로딩 핸들러의 보트 반송장치,한미반도체 주식회사,1020060114075,,1008037280000,소멸,2006,2008,2008,H10P,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,39
1020020061461|1004505830000|상향식 싱귤레이션장치의 반도체패키지 이송장치|한미반도체 주식회사,상향식 싱귤레이션장치의 반도체패키지 이송장치,한미반도체 주식회사,1020020061461,,1004505830000,소멸,2002,2004,2004,H10P,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,40
1020030071204|1005486920000|튜브형 패키지 적재장치의 패키지 투입블럭|한미반도체 주식회사,튜브형 패키지 적재장치의 패키지 투입블럭,한미반도체 주식회사,1020030071204,,1005486920000,소멸,2003,2006,2006,H10P,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,44
1020060114076|1007959640000|반도체 패키지 언로딩 핸들러의 보트 회수장치|한미반도체 주식회사,반도체 패키지 언로딩 핸들러의 보트 회수장치,한미반도체 주식회사,1020060114076,,1007959640000,소멸,2006,2008,2008,H10P,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,52
1020020073829|1004636690000|반도체패키지 적재장치의 반도체패키지 이송블록|한미반도체 주식회사,반도체패키지 적재장치의 반도체패키지 이송블록,한미반도체 주식회사,1020020073829,,1004636690000,소멸,2002,2004,2004,H10P,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,59
1020050008420|1005845170000|반도체 패키지 처리장치|한미반도체 주식회사,반도체 패키지 처리장치,한미반도체 주식회사,1020050008420,,1005845170000,소멸,2005,2006,2006,H10P,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,63
1020050007683|1006183070000|솔더볼 공급장치|한미반도체 주식회사,솔더볼 공급장치,한미반도체 주식회사,1020050007683,,1006183070000,소멸,2005,2006,2006,H10W,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,129
1020100139437|1011795690000|웨이퍼 분류 장치|한미반도체 주식회사,웨이퍼 분류 장치,한미반도체 주식회사,1020100139437,,1011795690000,소멸,2010,2012,2012,H10P,,웨이퍼,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,160
1020190035578||미세 소자 레이저 전사시스템 및 전사방법|한미반도체 주식회사,미세 소자 레이저 전사시스템 및 전사방법,한미반도체 주식회사,1020190035578,,,취하,2019,,,H10P,,공정; 기판; 소자,True,False,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,172
1020110066902|1015769450000|웨이퍼 검사장치|한미반도체 주식회사,웨이퍼 검사장치,한미반도체 주식회사,1020110066902,,1015769450000,소멸,2011,2015,2015,H10P,,웨이퍼,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,208
1020070093640|1008716710000|메모리카드 싱귤레이션장치|한미반도체 주식회사,메모리카드 싱귤레이션장치,한미반도체 주식회사,1020070093640,,1008716710000,소멸,2007,2008,2008,H10P,,생산성,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,209
1020100092518|1015603050000|기판 절단 시스템 및 기판 지지장치|한미반도체 주식회사,기판 절단 시스템 및 기판 지지장치,한미반도체 주식회사,1020100092518,,1015603050000,소멸,2010,2015,2015,H10P,,기판,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,211
1020030044636|1005597810000|반도체 금형장치|한미반도체 주식회사,반도체 금형장치,한미반도체 주식회사,1020030044636,,1005597810000,소멸,2003,2006,2006,H10W,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,235
1020060098972|1007777890000|반도체 패키지 제조용 볼마운트 헤드|한미반도체 주식회사,반도체 패키지 제조용 볼마운트 헤드,한미반도체 주식회사,1020060098972,,1007777890000,소멸,2006,2007,2007,H10W,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,244
1020040001572|1011356800000|반도체 패키지 몰딩장치|한미반도체 주식회사,반도체 패키지 몰딩장치,한미반도체 주식회사,1020040001572,,1011356800000,소멸,2004,2012,2012,H10P,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,259
1020060063822|1007497580000|반도체 제조장비의 리드 프레스 장치|한미반도체 주식회사,반도체 제조장비의 리드 프레스 장치,한미반도체 주식회사,1020060063822,,1007497580000,소멸,2006,2007,2007,H10W,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,261
1020160039658||몰딩 파우더 공급방법|한미반도체 주식회사,몰딩 파우더 공급방법,한미반도체 주식회사,1020160039658,,,포기,2016,,,H10W; H10P; B30B,,공정; 반도체,True,False,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,273
1019960064585|1002159370000|반도체의 리드프레임을 가공하는 장치|한미반도체 주식회사,반도체의 리드프레임을 가공하는 장치,한미반도체 주식회사,1019960064585,,1002159370000,소멸,1996,1999,1999,H10P,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,279
1020120088147|1014461770000|압축 성형장치|한미반도체 주식회사,압축 성형장치,한미반도체 주식회사,1020120088147,,1014461770000,소멸,2012,2014,2014,H10P,,기판,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,280
1019980009590|1002985140000|마이크로비지에이의싱귤레이션금형|한미반도체 주식회사,마이크로비지에이의싱귤레이션금형,한미반도체 주식회사,1019980009590,,1002985140000,소멸,1998,2001,2001,H10W,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,289
1020080073448|1014543180000|이젝터 핀 어셈블리|한미반도체 주식회사,이젝터 핀 어셈블리,한미반도체 주식회사,1020080073448,,1014543180000,소멸,2008,2014,2014,H10P,,기판,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,292
1020010026420|1003835140000|소형반도체 패키지 이송장치|한미반도체 주식회사,소형반도체 패키지 이송장치,한미반도체 주식회사,1020010026420,,1003835140000,소멸,2001,2003,2003,H10P,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,301
1019970062141|1002591780000|반도체 가공장치의 메카니컬식 프레스장치에 상부금형을 고정하는 구조|한미반도체 주식회사,반도체 가공장치의 메카니컬식 프레스장치에 상부금형을 고정하는 구조,한미반도체 주식회사,1019970062141,,1002591780000,소멸,1997,2000,2000,H10P,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,307
1020150145138|1016901080000|컴프레션 몰딩장치|한미반도체 주식회사,컴프레션 몰딩장치,한미반도체 주식회사,1020150145138,,1016901080000,소멸,2015,2016,2016,H10P,,기판,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,328
1019890006978|1000545770000|반도체칩성형기의리드프레임이송장치|한미반도체 주식회사,반도체칩성형기의리드프레임이송장치,한미반도체 주식회사,1019890006978,1019920002516,1000545770000,소멸,1989,1992,1992,H10P,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,338
1020030022667|1004975270000|반도체 리드프레임 공급장치 및 공급방법|한미반도체 주식회사,반도체 리드프레임 공급장치 및 공급방법,한미반도체 주식회사,1020030022667,,1004975270000,소멸,2003,2005,2005,H10P,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,344
1020100113693|1012074700000|웨이퍼 검사장치 및 이를 구비한 웨이퍼 검사 시스템|한미반도체 주식회사,웨이퍼 검사장치 및 이를 구비한 웨이퍼 검사 시스템,한미반도체 주식회사,1020100113693,,1012074700000,소멸,2010,2012,2012,H10P,,웨이퍼,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,345
1019970023677|1002455520000|반도체 가공장치의 팩키지 적재시스템|한미반도체 주식회사,반도체 가공장치의 팩키지 적재시스템,한미반도체 주식회사,1019970023677,,1002455520000,소멸,1997,2000,1999,H10P,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,359
1019940011169|1001306130000|반도체팩키지의리이드재성형장치|한미반도체 주식회사,반도체팩키지의리이드재성형장치,한미반도체 주식회사,1019940011169,,1001306130000,소멸,1994,1998,1997,H10P,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,370
1020080114552|1014611180000|반도체 패키지 가공용 지그|한미반도체 주식회사,반도체 패키지 가공용 지그,한미반도체 주식회사,1020080114552,,1014611180000,소멸,2008,2014,2014,H10P,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,378
1020030022583|1005141040000|에스이시에스 컨트롤러 및 이를 이용한 반도체장비네트워킹 시스템|한미반도체 주식회사,에스이시에스 컨트롤러 및 이를 이용한 반도체장비네트워킹 시스템,한미반도체 주식회사,1020030022583,,1005141040000,소멸,2003,2005,2005,H10P,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,381
1020040096957|1005634340000|고무패드 가공방법|한미반도체 주식회사,고무패드 가공방법,한미반도체 주식회사,1020040096957,,1005634340000,소멸,2004,2006,2006,H10P,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,387
1019950030554|1001642540000|반도체팩키지싱귤레이션장치|한미반도체 주식회사,반도체팩키지싱귤레이션장치,한미반도체 주식회사,1019950030554,,1001642540000,소멸,1995,1998,1998,H10P,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,393
1020030020189|1004795280000|쏘잉장치의 격자형 제1적재테이블|한미반도체 주식회사,쏘잉장치의 격자형 제1적재테이블,한미반도체 주식회사,1020030020189,,1004795280000,소멸,2003,2005,2005,H10P,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,399
1019970023676|1002455510000|반도체 가공장치의 반제품 이송장치|한미반도체 주식회사,반도체 가공장치의 반제품 이송장치,한미반도체 주식회사,1019970023676,,1002455510000,소멸,1997,2000,1999,H10P,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,408
1020100088462|1012284590000|웨이퍼 검사장치 및 이를 구비한 웨이퍼 검사 시스템|한미반도체 주식회사,웨이퍼 검사장치 및 이를 구비한 웨이퍼 검사 시스템,한미반도체 주식회사,1020100088462,,1012284590000,소멸,2010,2013,2013,H10P,,웨이퍼,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,416
1020130075227|1014606260000|반도체 자재 공급장치|한미반도체 주식회사,반도체 자재 공급장치,한미반도체 주식회사,1020130075227,,1014606260000,소멸,2013,2014,2014,H10P,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,437
1020070013837|1008553600000|트레이 픽커|한미반도체 주식회사,트레이 픽커,한미반도체 주식회사,1020070013837,,1008553600000,소멸,2007,2008,2008,H10P,,공정,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,440
1020040102460|1006147980000|스크랩 배출장치|한미반도체 주식회사,스크랩 배출장치,한미반도체 주식회사,1020040102460,,1006147980000,소멸,2004,2006,2006,H10P,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,494
1020030015632|1004975740000|반도체 제조장비의 픽앤플레이스 장치|한미반도체 주식회사,반도체 제조장비의 픽앤플레이스 장치,한미반도체 주식회사,1020030015632,,1004975740000,소멸,2003,2005,2005,H10P,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,497
1020020065512|1005009170000|반도체패키지 튜브적재장치|한미반도체 주식회사,반도체패키지 튜브적재장치,한미반도체 주식회사,1020020065512,,1005009170000,소멸,2002,2005,2005,H10P,,반도체,True,True,True,37.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,498
1020210039897||반도체 자재 절단장치의 절단방법|한미반도체 주식회사,반도체 자재 절단장치의 절단방법,한미반도체 주식회사,1020210039897,,,거절,2021,,,H10P; H10W,,반도체,True,False,True,37.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,108
1020020004563||대기압플라즈마 세정장치|한미반도체 주식회사,대기압플라즈마 세정장치,한미반도체 주식회사,1020020004563,,,취하,2002,,,H10P; B08B; H01J,,생산성; 공정; 반도체,True,False,True,36.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,54
1020120108977||흡착 테이블 장치|한미반도체 주식회사,흡착 테이블 장치,한미반도체 주식회사,1020120108977,,,취하,2012,,,H10P,,공정; 기판; 반도체; 웨이퍼,True,False,True,36.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,234
1020070017130||반도체 패키지용 스트립 분할장치|한미반도체 주식회사,반도체 패키지용 스트립 분할장치,한미반도체 주식회사,1020070017130,,,거절,2007,,,H10P,,생산성; 후공정; 공정; 반도체,True,False,True,36.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,262
1020150163309||반도체패키지 스퍼터링 프레임|한미반도체 주식회사,반도체패키지 스퍼터링 프레임,한미반도체 주식회사,1020150163309,,,거절,2015,,,H10W,,EMI; 차폐; 공정; 반도체,True,False,True,36.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,282
1020070071718||반도체 패키지 제조용 기판 인입출장치|한미반도체 주식회사,반도체 패키지 제조용 기판 인입출장치,한미반도체 주식회사,1020070071718,,,포기,2007,,,H10P,,후공정; 공정; 기판; 반도체,True,False,True,36.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,291
1020090003105||웨이퍼 검사장치|한미반도체 주식회사,웨이퍼 검사장치,한미반도체 주식회사,1020090003105,,,거절,2009,,,H10P,,자동화; 공정; 반도체; 웨이퍼,True,False,True,36.5,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,325
1020020048388|1004662210000|트리밍장치의 프레스금형|한미반도체 주식회사,트리밍장치의 프레스금형,한미반도체 주식회사,1020020048388,,1004662210000,소멸,2002,2005,2005,B21D; H10W,,,True,True,True,36.0,C:\Agent_6.9\data\반도체\한미반도체\tech\source\kipris_hanmi_patents.csv,10
