source_application_number,family_id,family_type,country_code,application_country_code,publication_country_code,priority_country_code,family_application_number,family_application_date,family_publication_number,family_publication_date,family_registration_number,priority_number,pct_application_number,title,applicant,legal_status,_raw_keys,jurisdictions_inferred,is_overseas_family
1020210084673,79010444,,CN,CN,CN,,202110745093,20210701,113881938,20250919,,,202110745093,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020210084673,79010444,,TW,TW,TW,,110124441,20210702,202202660,20220116,,,110124441,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020210030932,77670886,,CN,CN,CN,,202180020290,20210309,115836117,20230321,,,202180020290,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020210030932,77670886,,CN,CN,CN,,202180020290,20210309,115836117,20250408,,,202180020290,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020210030932,77670886,,KR,KR,WO,,2021002920,20210309,2021182851,20210916,,,2021002920,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR|WO,Y
1020210030932,77670886,,TW,TW,TW,,110108583,20210310,202140707,20211101,,,110108583,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020210193377,86999538,,EP,EP,EP,,22916541,20221213,4460164,20241106,,,22916541,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP,Y
1020210193377,86999538,,EP,EP,EP,,22916541,20221213,4460164,20251008,,,22916541,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP,Y
1020210193377,86999538,,JP,JP,JP,,2024537012,20221213,2024545759,20241211,,,2024537012,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020210193377,86999538,,US,US,US,,202418678236,20240530,2024324258,20240926,,,202418678236,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020210193377,86999538,,KR,KR,WO,,2022020194,20221213,2023128396,20230706,,,2022020194,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR|WO,Y
1020220093907,89706703,,CN,CN,CN,,202380055828,20230615,119585675,20250307,,,202380055828,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020220093907,89706703,,JP,JP,JP,,2025504679,20230615,2025528051,20250826,,,2025504679,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020220093907,89706703,,KR,KR,WO,,2023008329,20230615,2024025150,20240201,,,2023008329,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR|WO,Y
1020220093907,89706703,,TW,TW,TW,,112125105,20230705,202409149,20240301,,,112125105,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020210188962,86999330,,CA,CA,CA,,3242097,20221101,3242097,20230706,,,3242097,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020210188962,86999330,,CN,CN,CN,,202280083118,20221101,118541330,20240823,,,202280083118,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020210188962,86999330,,EP,EP,EP,,22916363,20221101,4458765,20241106,,,22916363,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP,Y
1020210188962,86999330,,JP,JP,JP,,2024537015,20221101,2024545276,20241205,,,2024537015,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020210188962,86999330,,US,US,US,,202418749327,20240620,2024336485,20241010,,,202418749327,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020210188962,86999330,,KR,KR,WO,,2022016903,20221101,2023128209,20230706,,,2022016903,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR|WO,Y
1020210194071,86999755,,CN,CN,CN,,202280086743,20221229,118489084,20240813,,,202280086743,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020210194071,86999755,,US,US,US,,202418756203,20240627,2024345412,20241017,,,202418756203,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020210194071,86999755,,KR,KR,WO,,2022021676,20221229,2023128679,20230706,,,2022021676,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR|WO,Y
1020210186382,86902905,,CN,CN,CN,,202280083613,20221101,118435389,20240802,,,202280083613,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020210186382,86902905,,EP,EP,EP,,22911591,20221101,4432401,20240918,,,22911591,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP,Y
1020210186382,86902905,,EP,EP,EP,,22911591,20221101,4432401,20250514,,,22911591,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP,Y
1020210186382,86902905,,US,US,US,,202418746908,20240618,2024339623,20241010,,,202418746908,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020210186382,86902905,,KR,KR,WO,,2022016907,20221101,2023120953,20230629,,,2022016907,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR|WO,Y
1020200181127,82159574,,CA,CA,CA,,3203164,20211209,3203164,20220630,,,3203164,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020200181127,82159574,,CN,CN,CN,,202180087307,20211209,116648427,20230825,,,202180087307,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020200181127,82159574,,EP,EP,EP,,21911339,20211209,4266428,20231025,,,21911339,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP,Y
1020200181127,82159574,,EP,EP,EP,,21911339,20211209,4266428,20250910,,,21911339,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP,Y
1020200181127,82159574,,JP,JP,JP,,2023538909,20211209,2024502286,20240118,,,2023538909,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020200181127,82159574,,US,US,US,,202318338640,20230621,2023335747,20231019,,,202318338640,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020200181127,82159574,,US,US,US,,202318338640,20230621,12412900,20250909,,,202318338640,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020200181127,82159574,,KR,KR,WO,,2021018682,20211209,2022139272,20220630,,,2021018682,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR|WO,Y
1020190136335,70516928,,CN,CN,CN,,201911051436,20191031,111138296,20200512,,,201911051436,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020230050613,93153131,,CN,CN,CN,,202480016822,20240215,120835892,20251024,,,202480016822,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020230050613,93153131,,US,US,US,,202519288585,20250801,2025357106,20251120,,,202519288585,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020230050613,93153131,,KR,KR,WO,,2024095197,20240215,2024219908,20241024,,,2024095197,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR|WO,Y
1020230050613,93153131,,TW,TW,TW,,113110965,20240325,202500567,20250101,,,113110965,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020230065590,85988490,,CN,CN,CN,,202280065563,20221012,118043318,20240514,,,202280065563,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
