application_number,open_number,register_number,register_status,final_disposal,invention_title,right_holder
1020137006163,1020130039346,1014219090000,등록,등록,기준 스캔 체인 테스트 데이터를 생성하는 테스트 장치 및 테스트 시스템,어드밴테스트 (싱가포르) 피티이. 엘티디.
1020220114755,1020230039571,1028261530000,등록,등록,자체 작동 소켓을 구비한 병렬 테스트 셀,어드반테스트 테스트 솔루션스 인코포레이티드
1020220029338,1020220126247,1027999060000,등록,등록,POP 구조물을 갖는 디바이스의 캐리어 기반 대용량 시스템 레벨 테스트,어드반테스트 테스트 솔루션스 인코포레이티드
1020027006788,1020020058044,1004966130000,소멸,소멸,커넥터,주식회사 아도반테스토|티이 커넥티비티 재팬 지.케이.
1020210131052,1020220044430,1027181650000,등록,등록,대량 병렬 테스팅을 위한 열 솔루션,어드반테스트 테스트 솔루션스 인코포레이티드
1020047004805,1020050020748,1005998870000,소멸,소멸,커넥터,주식회사 아도반테스토
1020057025291,1020060006855,1005671660000,소멸,소멸,커넥터,주식회사 아도반테스토
1020060041369,1020060116718,1007078200000,소멸,소멸,철도 차량용 디스크 브레이크 장치,나부테스코 가부시키가이샤
1020077014690,1020070106692,,취하,취하,테스터 장치 모듈의 설치 및 구성 관리를 수행하는 방법 및시스템,주식회사 아도반테스토
1020067026855,1020070020300,,취하,취하,개방형 아키텍쳐의 테스트 시스템에 있어서 교정 및 진단지원 방법 및 시스템,주식회사 아도반테스토
1020240025610,1020240147461,,공개,공개,제어 밸브 및 건설 기계,콤테스코 주식회사
1020257027110,1020250151391,1029434710000,등록,등록,"합성 그래핀의 도핑을 포함하는, 큰-면적/웨이퍼 스케일 CMOS-양립 가능 2D-재료 인터칼레이션 도핑 툴, 프로세스, 및 방법","테스티네이션 2디 인코포레이티드.,"
1020197014316,1020190065434,1022404680000,등록,등록,연료 펌프,비테스코 테크놀러지스 게엠베하
1020110036958,1020120119165,1017262690000,등록,등록,배터리 잔존전압 방전장치,비테스코 테크놀로지스 코리아 유한책임회사
1020197000530,1020190026747,1025192440000,등록,등록,베타-히드록시부티레이트 및 부탄디올의 중쇄 지방산 에스테르 및 이것을 사용하는 조성물 및 이것을 사용하는 방법,"더 제이. 데이비드 글래드스톤 인스티튜트, 어 테스터멘터리 트러스트 이스타빌리쉬드 언더 더 윌 오브 제이. 데이비드 글래드스톤|더 리전트 오브 더 유니버시티 오브 캘리포니아|이타카 컬리지"
