application_number,open_number,register_number,register_status,final_disposal,invention_title,right_holder
1020080090804,1020100031921,1010093970000,소멸,소멸,반도체 메모리 소자 제조 방법,주식회사 디비하이텍
1020090134576,1020110077897,,취하,취하,반도체 소자의 마스크 제작방법,주식회사 디비하이텍
1020070138625,,1008968610000,소멸,소멸,패턴 분할에 의한 광학 근접 보상 방법,주식회사 디비하이텍
1020070136089,1020090068463,,거절,거절,반도체 소자의 제조방법,주식회사 디비하이텍
1020070135919,1020090068055,,거절,거절,반도체 제조장비의 바이폴라형 정전척,주식회사 디비하이텍
1020080132083,1020100073416,,취하,취하,반도체 소자 및 이의 제조 방법,주식회사 디비하이텍
1020080091309,1020100032243,1009963310000,소멸,소멸,반도체 소자용 배선의 제조 방법,주식회사 디비하이텍
1020070096186,,1008758190000,소멸,소멸,반도체 소자의 제조 방법,주식회사 디비하이텍
1020090135795,1020110078883,,취하,취하,SON의 제조방법,주식회사 디비하이텍
1020080023068,1020090097741,,거절,거절,반도체 소자 및 이의 제조방법,주식회사 디비하이텍
1020070124332,1020090057657,,거절,거절,반도체 소자의 제조 방법,주식회사 디비하이텍
1020080091890,1020100032965,,거절,거절,반도체 제조용 확산로의 웨이퍼 이송장치,주식회사 디비하이텍
1020080104089,1020100045060,,거절,거절,산화물 CMP에서의 층간절연막 및 이를 이용한 산화물 CMP 방법,주식회사 디비하이텍
1020070137356,1020090069631,1009178180000,소멸,소멸,현상액 분사 노즐 장치,주식회사 디비하이텍
1020080087125,1020100028203,,거절,거절,포토레지스트 팝핑을 방지하기 위한 이온주입방법,주식회사 디비하이텍
1020070052593,1020080105258,,거절,거절,플래쉬 메모리의 제조방법,주식회사 디비하이텍
1020070131684,1020090064114,1009544670000,소멸,소멸,웨이퍼카세트 보관장치 및 그 방법,주식회사 디비하이텍
1020090133294,1020110076550,,취하,취하,반도체 소자의 제조방법,주식회사 디비하이텍
1020080096058,1020100036706,,포기,포기,반도체 소자의 금속배선 형성방법,주식회사 디비하이텍
1020090055837,1020100137673,,취하,취하,이미지센서의 제조방법,주식회사 디비하이텍
1020080132388,1020100073664,,취하,취하,반도체 소자의 OPC 셋업 방법,주식회사 디비하이텍
1020080051527,1020090125422,,거절,거절,반도체 소자의 제조 방법,주식회사 디비하이텍
1020070138375,1020090070381,,거절,거절,플래시 메모리 소자의 제조 방법,주식회사 디비하이텍
1020080132946,1020100074489,,취하,취하,화학기계적 연마 장치,주식회사 디비하이텍
1020090132595,1020110076007,,취하,취하,플래쉬 메모리 소자 제조 방법,주식회사 디비하이텍
1020070135922,1020090068058,1009347940000,소멸,소멸,반도체 제조설비의 배기압력조절장치,주식회사 디비하이텍
